"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"ECM Proteoglycans R-HSA-3000178","1/55",0.0271680313352526,0.0776229466721502,0,0,41.0205761316872,147.908478586671,"TNXB"
"Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725","1/61",0.030091265543298,0.080089235507109,0,0,36.9074074074074,129.305852202468,"F3"
"FOXO-mediated Transcription R-HSA-9614085","1/65",0.0320356942028436,0.080089235507109,0,0,34.59375,119.03379191455,"ABCA6"
"Extra-nuclear Estrogen Signaling R-HSA-9009391","1/73",0.0359140308301435,0.0845036019532788,0,0,30.7376543209877,102.252717817303,"MMP2"
"MAPK6/MAPK4 Signaling R-HSA-5687128","1/90",0.0441090999770031,0.0938720098156804,0,0,24.8451935081149,77.5440643631516,"MMP2"
"EPH-Ephrin Signaling R-HSA-2682334","1/91",0.0445892046624482,0.0938720098156804,0,0,24.5679012345679,76.4126464122397,"MMP2"
"Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807","1/107",0.0522414233078483,0.101039798720553,0,0,20.8427672955975,61.5253385208774,"MMP2"
"Degradation Of Extracellular Matrix R-HSA-1474228","1/109",0.0531940618974192,0.101039798720553,0,0,20.4547325102881,60.0102682539226,"MMP2"
"Signaling By NTRK1 (TRKA) R-HSA-187037","1/114",0.0555718892963041,0.101039798720553,0,0,19.5447394296952,56.4858174108685,"F3"
"Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426","1/123",0.0598384389285161,0.104066850310463,0,0,18.0947176684882,50.9566616878396,"MMP2"
"Signaling By NTRKs R-HSA-166520","1/132",0.0640876340063741,0.106812723343957,0,0,16.843935538592,46.2787777563182,"F3"
"ESR-mediated Signaling R-HSA-8939211","1/188",0.0901409753843482,0.144225560614957,0,0,11.7664884135472,28.3146475776911,"MMP2"
"Signaling By Nuclear Receptors R-HSA-9006931","1/260",0.122678397196049,0.188735995686229,0,0,8.46460746460746,17.7603463116617,"MMP2"
"MAPK Family Signaling Cascades R-HSA-5683057","1/318",0.148123349046724,0.219441998587739,0,0,6.89554854539082,13.1684974115401,"MMP2"
"Signaling By Interleukins R-HSA-449147","1/453",0.204795643403638,0.29256520486234,0,0,4.80285152409046,7.6160865441258,"MMP2"
"Signaling By Receptor Tyrosine Kinases R-HSA-9006934","1/496",0.222120526143145,0.306373139507786,0,0,4.37598204264871,6.58381872838317,"F3"
"Axon Guidance R-HSA-422475","1/519",0.231247190360741,0.308329587147654,0,0,4.17674817674818,6.1158789183612,"MMP2"
"Nervous System Development R-HSA-9675108","1/545",0.24144815201287,0.311546002597251,0,0,3.9718137254902,5.64434655221452,"MMP2"
"Hemostasis R-HSA-109582","1/576",0.253451514028434,0.316814392535543,0,0,3.75169082125604,5.1495060685905,"F3"
"Cytokine Signaling In Immune System R-HSA-1280215","1/702",0.300499846694483,0.364242238417555,0,0,3.05737834839119,3.67591055484115,"MMP2"
"Signal Transduction R-HSA-162582","2/2465",0.35434073331082,0.416871450953906,0,0,1.77902963865205,1.84573667712098,"MMP2;F3"
"Developmental Biology R-HSA-1266738","1/1073",0.423946405102031,0.484510177259464,0,0,1.96082089552239,1.68267499025339,"MMP2"
"Generic Transcription Pathway R-HSA-212436","1/1190",0.458589530099033,0.509543922332259,0,0,1.7569386038688,1.36970887693827,"ABCA6"
"RNA Polymerase II Transcription R-HSA-73857","1/1312",0.492705423134322,0.532654511496564,0,0,1.58310026273413,1.12058770974791,"ABCA6"
"Gene Expression (Transcription) R-HSA-74160","1/1449",0.528699866656233,0.556526175427613,0,0,1.42280540208717,0.906802781657075,"ABCA6"
"Metabolism Of Proteins R-HSA-392499","1/1890",0.629504085206715,0.640207776918228,0,0,1.06470207634845,0.492768540848479,"MMP2"
"Immune System R-HSA-168256","1/1943",0.640207776918228,0.640207776918228,0,0,1.03261242705115,0.460506423506947,"MMP2"
