"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"peptidyl-tyrosine phosphorylation (GO:0018108)","1/69",0.033976614095502,0.0599626558786045,0,0,32.5522875816993,110.094532313003,"ZAP70"
"regulation of plasma membrane bounded cell projection assembly (GO:0120032)","1/70",0.0344612964819566,0.0599626558786045,0,0,32.0789049919485,108.039135201302,"TBC1D10C"
"positive regulation of T cell activation (GO:0050870)","1/75",0.0368814272661001,0.0621277670016808,0,0,29.9039039039039,98.6842937720567,"ZAP70"
"regulation of organelle assembly (GO:1902115)","1/77",0.0378479500125182,0.0621277670016808,0,0,29.1140350877193,95.3245466085723,"TBC1D10C"
"positive regulation of tumor necrosis factor production (GO:0032760)","1/77",0.0378479500125182,0.0621277670016808,0,0,29.1140350877193,95.3245466085723,"CD2"
"regulation of interleukin-8 production (GO:0032677)","1/81",0.039778377237952,0.062922160358215,0,0,27.6527777777778,89.1644960195625,"CD2"
"positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)","1/81",0.039778377237952,0.062922160358215,0,0,27.6527777777778,89.1644960195625,"CD2"
"lymphocyte differentiation (GO:0030098)","1/84",0.0412239094208195,0.0632797638277131,0,0,26.6492637215529,84.9774896594187,"ZAP70"
"B cell activation (GO:0042113)","1/85",0.0417053180950638,0.0632797638277131,0,0,26.3306878306878,83.6559293891733,"ZAP70"
"regulation of interferon-gamma production (GO:0032649)","1/86",0.0421865092184754,0.0632797638277131,0,0,26.0196078431373,82.3690963539015,"CD2"
"retrograde transport, endosome to Golgi (GO:0042147)","1/88",0.0431482391729825,0.0636253696279573,0,0,25.418901660281,79.894497269575,"TBC1D10C"
"activation of GTPase activity (GO:0090630)","1/105",0.0512879221660425,0.0743674871407616,0,0,21.2457264957265,63.1061811953445,"TBC1D10C"
"cytosolic transport (GO:0016482)","1/116",0.0565215144325385,0.0806126517316533,0,0,19.2028985507246,55.1724993207883,"TBC1D10C"
"regulation of tumor necrosis factor production (GO:0032680)","1/124",0.0603114275885762,0.0846305516162278,0,0,17.9467028003613,50.3985352660787,"CD2"
"enzyme linked receptor protein signaling pathway (GO:0007167)","1/140",0.0678501777388972,0.0936978644965723,0,0,15.8681055155875,42.6923964226082,"ZAP70"
"T cell receptor signaling pathway (GO:0050852)","1/158",0.0762661742978172,0.103674330686095,0,0,14.036093418259,36.1222480385121,"ZAP70"
"cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)","1/170",0.0818387819286868,0.109538061966088,0,0,13.0315581854043,32.6180427988393,"ITGAL"
"antigen receptor-mediated signaling pathway (GO:0050851)","1/185",0.0887619858291805,0.117004435865738,0,0,11.9601449275362,28.965040810505,"ZAP70"
"regulation of GTPase activity (GO:0043087)","1/189",0.09060022102857,0.117645063126651,0,0,11.7033096926714,28.1031414884941,"KLRK1"
"protein localization to membrane (GO:0072657)","1/195",0.0933513166113739,0.119434772723375,0,0,11.3379152348225,26.8865655778966,"ITGAL"
"positive regulation of GTPase activity (GO:0043547)","1/214",0.102013775990435,0.126670410002262,0,0,10.3166405842462,23.5492529723353,"TBC1D10C"
"extracellular structure organization (GO:0043062)","1/216",0.102921266673785,0.126670410002262,0,0,10.2196382428941,23.2373212993106,"ITGAL"
"external encapsulating structure organization (GO:0045229)","1/217",0.103374702415639,0.126670410002262,0,0,10.1718106995885,23.0838563866398,"ITGAL"
"apoptotic process (GO:0006915)","1/231",0.109701181199882,0.132555593949858,0,0,9.54589371980676,21.0963787679381,"CD2"
"extracellular matrix organization (GO:0030198)","1/300",0.140298659988022,0.165971607772129,0,0,7.3173541434411,14.3711506762771,"ITGAL"
"innate immune response (GO:0045087)","1/302",0.141171252587788,0.165971607772129,0,0,7.26799557032115,14.2291477654931,"ZAP70"
"cellular protein localization (GO:0034613)","1/329",0.152873491550634,0.176128544367803,0,0,6.66056910569106,12.5095115806125,"TBC1D10C"
"positive regulation of cytokine production (GO:0001819)","1/335",0.155454418333024,0.176128544367803,0,0,6.53892215568862,12.17156748663,"CD2"
"intracellular protein transport (GO:0006886)","1/336",0.155883884095642,0.176128544367803,0,0,6.51907131011609,12.1166320043004,"TBC1D10C"
"protein transport (GO:0015031)","1/369",0.169946460366191,0.189555667331521,0,0,5.92451690821256,10.4998544260896,"TBC1D10C"
"phosphorylation (GO:0016310)","1/400",0.182964318900209,0.200785764621938,0,0,5.45558340295182,9.2661126845247,"ZAP70"
"transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)","1/404",0.184630588158104,0.200785764621938,0,0,5.40033085194375,9.12330960396866,"ZAP70"
"cellular response to cytokine stimulus (GO:0071345)","1/482",0.216517536062526,0.232555872067157,0,0,4.50658350658351,6.89545013213669,"STAT4"
"protein phosphorylation (GO:0006468)","1/496",0.222120526143145,0.235664460664069,0,0,4.37598204264871,6.58381872838317,"ZAP70"
"cytokine-mediated signaling pathway (GO:0019221)","1/621",0.270571665999959,0.283611264361403,0,0,3.47132616487455,4.53778100740268,"STAT4"
"regulation of cell population proliferation (GO:0042127)","1/764",0.322656086594778,0.334179518258877,0,0,2.7999126256007,3.16717232194457,"STAT4"
"cellular protein modification process (GO:0006464)","1/1025",0.409165958885707,0.41879339321243,0,0,2.05794270833333,1.83904847517365,"ZAP70"
"regulation of transcription by RNA polymerase II (GO:0006357)","1/2206",0.689318157023675,0.695891150397805,0,0,0.896195515243134,0.333431645881209,"STAT4"
"regulation of transcription, DNA-templated (GO:0006355)","1/2244",0.695891150397805,0.695891150397805,0,0,0.879130133254074,0.318739200458797,"STAT4"
