"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Chemical carcinogenesis","2/239",0.0060072711901164,0.034998884325026,0,0,20.8364978902954,106.574200161846,"ADCY4;PIK3R3"
"Human papillomavirus infection","2/331",0.0112558397824496,0.0613351229297296,0,0,14.9399696048632,67.0336744280322,"VWF;PIK3R3"
"Proximal tubule bicarbonate reclamation","1/23",0.0114431199495764,0.0613351229297296,0,0,100.848484848485,450.82969906826,"AQP1"
"PI3K-Akt signaling pathway","2/354",0.012798139903831,0.0659596441197443,0,0,13.9474431818182,60.7893095907748,"VWF;PIK3R3"
"Aldosterone-regulated sodium reabsorption","1/37",0.0183506949831896,0.0861854888905804,0,0,61.5864197530864,246.227915397722,"PIK3R3"
"Type II diabetes mellitus","1/46",0.0227683122669265,0.0861854888905804,0,0,49.2469135802469,186.270812956763,"PIK3R3"
"Carbohydrate digestion and absorption","1/47",0.0232580526351399,0.0861854888905804,0,0,48.1739130434783,181.187090155358,"PIK3R3"
"Ovarian steroidogenesis","1/51",0.0252148061968427,0.0861854888905804,0,0,44.3111111111111,163.079241679152,"ADCY4"
"Pathways in cancer","2/531",0.0274921941231523,0.0861854888905804,0,0,9.19706994328923,33.05291892138,"ADCY4;PIK3R3"
"Endometrial cancer","1/58",0.0286306380412392,0.0861854888905804,0,0,38.8557504873294,138.065278498392,"PIK3R3"
"VEGF signaling pathway","1/59",0.0291177336711439,0.0861854888905804,0,0,38.183908045977,135.033873528638,"PIK3R3"
"GnRH secretion","1/64",0.0315499162070124,0.0861854888905804,0,0,35.1446208112875,121.466288289776,"PIK3R3"
"Cortisol synthesis and secretion","1/65",0.0320356942028436,0.0861854888905804,0,0,34.59375,119.03379191455,"ADCY4"
"Acute myeloid leukemia","1/67",0.0330065923938032,0.0861854888905804,0,0,33.5420875420875,114.413669551498,"PIK3R3"
"Fc epsilon RI signaling pathway","1/68",0.0334917127632155,0.0861854888905804,0,0,33.0398009950249,112.218271659734,"PIK3R3"
"Renal cell carcinoma","1/69",0.033976614095502,0.0861854888905804,0,0,32.5522875816993,110.094532313003,"PIK3R3"
"Renin secretion","1/69",0.033976614095502,0.0861854888905804,0,0,32.5522875816993,110.094532313003,"AQP1"
"Central carbon metabolism in cancer","1/70",0.0344612964819566,0.0861854888905804,0,0,32.0789049919485,108.039135201302,"PIK3R3"
"Prolactin signaling pathway","1/70",0.0344612964819566,0.0861854888905804,0,0,32.0789049919485,108.039135201302,"PIK3R3"
"Adherens junction","1/71",0.0349457600054769,0.0861854888905804,0,0,31.6190476190476,106.048961940834,"PTPRB"
"Melanoma","1/72",0.0354300047601862,0.0861854888905804,0,0,31.1721439749609,104.121077653703,"PIK3R3"
"Non-small cell lung cancer","1/72",0.0354300047601862,0.0861854888905804,0,0,31.1721439749609,104.121077653703,"PIK3R3"
"Thyroid hormone synthesis","1/75",0.0368814272661001,0.0861854888905804,0,0,29.9039039039039,98.6842937720567,"ADCY4"
"Glioma","1/75",0.0368814272661001,0.0861854888905804,0,0,29.9039039039039,98.6842937720567,"PIK3R3"
"Chronic myeloid leukemia","1/76",0.0373647978046119,0.0861854888905804,0,0,29.5037037037037,96.979448633994,"PIK3R3"
"Gastric acid secretion","1/76",0.0373647978046119,0.0861854888905804,0,0,29.5037037037037,96.979448633994,"ADCY4"
"Pancreatic cancer","1/76",0.0373647978046119,0.0861854888905804,0,0,29.5037037037037,96.979448633994,"PIK3R3"
"Bacterial invasion of epithelial cells","1/77",0.0378479500125182,0.0861854888905804,0,0,29.1140350877193,95.3245466085723,"PIK3R3"
"B cell receptor signaling pathway","1/81",0.039778377237952,0.0861854888905804,0,0,27.6527777777778,89.1644960195625,"PIK3R3"
"Complement and coagulation cascades","1/85",0.0417053180950638,0.0861854888905804,0,0,26.3306878306878,83.6559293891733,"VWF"
"ErbB signaling pathway","1/85",0.0417053180950638,0.0861854888905804,0,0,26.3306878306878,83.6559293891733,"PIK3R3"
"Taste transduction","1/86",0.0421865092184754,0.0861854888905804,0,0,26.0196078431373,82.3690963539015,"ADCY4"
"Colorectal cancer","1/86",0.0421865092184754,0.0861854888905804,0,0,26.0196078431373,82.3690963539015,"PIK3R3"
"Insulin secretion","1/86",0.0421865092184754,0.0861854888905804,0,0,26.0196078431373,82.3690963539015,"ADCY4"
"ECM-receptor interaction","1/88",0.0431482391729825,0.0861854888905804,0,0,25.418901660281,79.894497269575,"VWF"
"Gap junction","1/88",0.0431482391729825,0.0861854888905804,0,0,25.418901660281,79.894497269575,"ADCY4"
"GABAergic synapse","1/89",0.0436287781768768,0.0861854888905804,0,0,25.1287878787879,78.7043259793786,"ADCY4"
"PD-L1 expression and PD-1 checkpoint pathway in cancer","1/89",0.0436287781768768,0.0861854888905804,0,0,25.1287878787879,78.7043259793786,"PIK3R3"
"Morphine addiction","1/91",0.0445892046624482,0.0861854888905804,0,0,24.5679012345679,76.4126464122397,"ADCY4"
"Small cell lung cancer","1/92",0.045069092325524,0.0861854888905804,0,0,24.2967032967033,75.3090552102818,"PIK3R3"
"Salivary secretion","1/93",0.0455487630468528,0.0861854888905804,0,0,24.0314009661836,74.2323201774775,"ADCY4"
"GnRH signaling pathway","1/93",0.0455487630468528,0.0861854888905804,0,0,24.0314009661836,74.2323201774775,"ADCY4"
"Dilated cardiomyopathy","1/96",0.0469864744639165,0.0861854888905804,0,0,23.2690058479532,71.15418818005,"ADCY4"
"Circadian entrainment","1/97",0.0474652783026246,0.0861854888905804,0,0,23.025462962963,70.1760117408653,"ADCY4"
"Fc gamma R-mediated phagocytosis","1/97",0.0474652783026246,0.0861854888905804,0,0,23.025462962963,70.1760117408653,"PIK3R3"
"Phosphatidylinositol signaling system","1/97",0.0474652783026246,0.0861854888905804,0,0,23.025462962963,70.1760117408653,"PIK3R3"
"Prostate cancer","1/97",0.0474652783026246,0.0861854888905804,0,0,23.025462962963,70.1760117408653,"PIK3R3"
"Aldosterone synthesis and secretion","1/98",0.0479438656358351,0.0861854888905804,0,0,22.786941580756,69.220448859451,"ADCY4"
"Choline metabolism in cancer","1/98",0.0479438656358351,0.0861854888905804,0,0,22.786941580756,69.220448859451,"PIK3R3"
"AGE-RAGE signaling pathway in diabetic complications","1/100",0.0489003911418305,0.0861854888905804,0,0,22.324354657688,67.3742300304506,"PIK3R3"
"Melanogenesis","1/101",0.0493783294859183,0.0861854888905804,0,0,22.1,66.4821841215198,"ADCY4"
"Amoebiasis","1/102",0.0498560516752303,0.0861854888905804,0,0,21.8800880088009,65.6099686868589,"PIK3R3"
"Chagas disease","1/102",0.0498560516752303,0.0861854888905804,0,0,21.8800880088009,65.6099686868589,"PIK3R3"
"Pancreatic secretion","1/102",0.0498560516752303,0.0861854888905804,0,0,21.8800880088009,65.6099686868589,"ADCY4"
"T cell receptor signaling pathway","1/104",0.0508108479280287,0.0861854888905804,0,0,21.453074433657,63.9225546658949,"PIK3R3"
"Toll-like receptor signaling pathway","1/104",0.0508108479280287,0.0861854888905804,0,0,21.453074433657,63.9225546658949,"PIK3R3"
"C-type lectin receptor signaling pathway","1/104",0.0508108479280287,0.0861854888905804,0,0,21.453074433657,63.9225546658949,"PIK3R3"
"Parathyroid hormone synthesis, secretion and action","1/106",0.0517647805964338,0.0867060074990265,0,0,21.042328042328,62.3072859663839,"ADCY4"
"Insulin resistance","1/108",0.0527178503782264,0.086926881637246,0,0,20.6469366562824,60.7598292237389,"PIK3R3"
"HIF-1 signaling pathway","1/109",0.0531940618974192,0.086926881637246,0,0,20.4547325102881,60.0102682539226,"PIK3R3"
"TNF signaling pathway","1/112",0.0546214040317677,0.0881839534970707,0,0,19.8988988988989,57.8526549468579,"PIK3R3"
"Sphingolipid signaling pathway","1/119",0.0579443409196368,0.0906897872496538,0,0,18.7118644067797,53.2964863529665,"PIK3R3"
"Neurotrophin signaling pathway","1/119",0.0579443409196368,0.0906897872496538,0,0,18.7118644067797,53.2964863529665,"PIK3R3"
"AMPK signaling pathway","1/120",0.0584181871042884,0.0906897872496538,0,0,18.5536881419234,52.6948494662401,"PIK3R3"
"Thyroid hormone signaling pathway","1/121",0.0588918187809667,0.0906897872496538,0,0,18.3981481481481,52.1045324627346,"PIK3R3"
"Osteoclast differentiation","1/127",0.0617291088801565,0.0906897872496538,0,0,17.5167548500882,48.7841566249246,"PIK3R3"
"Oocyte meiosis","1/129",0.0626731600524218,0.0906897872496538,0,0,17.2413194444444,47.7553857740171,"ADCY4"
"Purine metabolism","1/129",0.0626731600524218,0.0906897872496538,0,0,17.2413194444444,47.7553857740171,"ADCY4"
"FoxO signaling pathway","1/131",0.0636163562830487,0.0906897872496538,0,0,16.974358974359,46.7624012780488,"PIK3R3"
"Natural killer cell mediated cytotoxicity","1/131",0.0636163562830487,0.0906897872496538,0,0,16.974358974359,46.7624012780488,"PIK3R3"
"Vascular smooth muscle contraction","1/133",0.0645586982519235,0.0906897872496538,0,0,16.7154882154882,45.8034534955504,"ADCY4"
"Apelin signaling pathway","1/137",0.0664408221450692,0.0906897872496538,0,0,16.2205882352941,43.9812104842916,"ADCY4"
"Autophagy","1/137",0.0664408221450692,0.0906897872496538,0,0,16.2205882352941,43.9812104842916,"PIK3R3"
"Yersinia infection","1/137",0.0664408221450692,0.0906897872496538,0,0,16.2205882352941,43.9812104842916,"PIK3R3"
"Insulin signaling pathway","1/137",0.0664408221450692,0.0906897872496538,0,0,16.2205882352941,43.9812104842916,"PIK3R3"
"Measles","1/139",0.0673806054536277,0.0906897872496538,0,0,15.9838969404187,43.1149325245792,"PIK3R3"
"Apoptosis","1/142",0.068788684027997,0.0906897872496538,0,0,15.6414499605989,41.8677197466872,"PIK3R3"
"Signaling pathways regulating pluripotency of stem cells","1/143",0.0692576181978487,0.0906897872496538,0,0,15.5305164319249,41.4652695101873,"PIK3R3"
"Spinocerebellar ataxia","1/143",0.0692576181978487,0.0906897872496538,0,0,15.5305164319249,41.4652695101873,"PIK3R3"
"Breast cancer","1/147",0.07113123037086,0.0906897872496538,0,0,15.1019786910198,39.9179849057259,"PIK3R3"
"Cell adhesion molecules","1/148",0.071599102719536,0.0906897872496538,0,0,14.9984882842026,39.5461051543327,"CDH5"
"Retrograde endocannabinoid signaling","1/148",0.071599102719536,0.0906897872496538,0,0,14.9984882842026,39.5461051543327,"ADCY4"
"Gastric cancer","1/149",0.0720667629517442,0.0906897872496538,0,0,14.8963963963964,39.1799406007792,"PIK3R3"
"Adrenergic signaling in cardiomyocytes","1/150",0.072534211173127,0.0906897872496538,0,0,14.7956748695004,38.81936703083,"ADCY4"
"mTOR signaling pathway","1/154",0.074401885499508,0.0906897872496538,0,0,14.4059549745824,37.4306181796928,"PIK3R3"
"Oxytocin signaling pathway","1/154",0.074401885499508,0.0906897872496538,0,0,14.4059549745824,37.4306181796928,"ADCY4"
"Cushing syndrome","1/155",0.0748682748782873,0.0906897872496538,0,0,14.3116883116883,37.0962545339264,"ADCY4"
"Non-alcoholic fatty liver disease","1/155",0.0748682748782873,0.0906897872496538,0,0,14.3116883116883,37.0962545339264,"PIK3R3"
"Cellular senescence","1/156",0.0753344527600507,0.0906897872496538,0,0,14.2186379928315,36.7668059174728,"PIK3R3"
"Hepatitis C","1/157",0.0758004191937405,0.0906897872496538,0,0,14.1267806267806,36.4421702137199,"PIK3R3"
"Hepatitis B","1/162",0.0781270830081257,0.091833588799025,0,0,13.6846100759144,34.8877982129325,"PIK3R3"
"JAK-STAT signaling pathway","1/162",0.0781270830081257,0.091833588799025,0,0,13.6846100759144,34.8877982129325,"PIK3R3"
"cGMP-PKG signaling pathway","1/167",0.0804484739304522,0.0934674493292104,0,0,13.2690763052209,33.4399083961499,"ADCY4"
"Hepatocellular carcinoma","1/168",0.0809121203148389,0.0934674493292104,0,0,13.1889554224884,33.1621993556878,"PIK3R3"
"Influenza A","1/172",0.0827646026035753,0.0947902286228982,0,0,12.8778427550357,32.0884266760251,"PIK3R3"
"Axon guidance","1/182",0.0873811155878079,0.0992294024471716,0,0,12.1602209944751,29.6402479043769,"PIK3R3"
"Kaposi sarcoma-associated herpesvirus infection","1/193",0.0924351181411287,0.104086603621103,0,0,11.4571759259259,27.2823807660605,"PIK3R3"
"Epstein-Barr virus infection","1/202",0.0965514597102952,0.106549542248432,0,0,10.9391929242676,25.5723232335576,"PIK3R3"
"Viral carcinogenesis","1/203",0.0970077921963339,0.106549542248432,0,0,10.8844884488449,25.3931194024567,"PIK3R3"
"Diabetic cardiomyopathy","1/203",0.0970077921963339,0.106549542248432,0,0,10.8844884488449,25.3931194024567,"PIK3R3"
"Proteoglycans in cancer","1/205",0.0979198348783283,0.106676893282081,0,0,10.776688453159,25.0407795287958,"PIK3R3"
"Human immunodeficiency virus 1 infection","1/212",0.101105459175464,0.109259125238002,0,0,10.4154818325434,23.8680260595435,"PIK3R3"
"Lipid and atherosclerosis","1/215",0.102467624562329,0.109845293530817,0,0,10.2679127725857,23.3924450080754,"PIK3R3"
"Regulation of actin cytoskeleton","1/218",0.103827931891528,0.110420181535435,0,0,10.1244239631336,22.9320253070391,"PIK3R3"
"Thermogenesis","1/232",0.110151531464129,0.11531488450151,0,0,9.5040885040885,20.9650526969189,"ADCY4"
"Ras signaling pathway","1/232",0.110151531464129,0.11531488450151,0,0,9.5040885040885,20.9650526969189,"PIK3R3"
"Calcium signaling pathway","1/240",0.113746959269435,0.118155756140344,0,0,9.18224081822408,19.9601618339213,"ADCY4"
"Shigellosis","1/246",0.116434944176165,0.120017557843124,0,0,8.9546485260771,19.2562783957447,"PIK3R3"
"Prion disease","1/273",0.128440306602792,0.131381687670031,0,0,8.0547385620915,16.5306676406533,"PIK3R3"
"MicroRNAs in cancer","1/310",0.144653657634086,0.146845379719451,0,0,7.07695073714491,13.6826682850859,"PIK3R3"
"Alzheimer disease","1/369",0.169946460366191,0.171224253301275,0,0,5.92451690821256,10.4998544260896,"PIK3R3"
"Herpes simplex virus 1 infection","1/498",0.222918002488122,0.222918002488122,0,0,4.35792532975632,6.54103358871568,"PIK3R3"
