"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"ammonium transport (GO:0015696)","1/7",0.003495224297089,0.0286816413314444,0,0,370.074074074074,2093.27134911451,"AQP1"
"glycerol transport (GO:0015793)","1/7",0.003495224297089,0.0286816413314444,0,0,370.074074074074,2093.27134911451,"AQP1"
"hemostasis (GO:0007599)","1/7",0.003495224297089,0.0286816413314444,0,0,370.074074074074,2093.27134911451,"VWF"
"hyperosmotic response (GO:0006972)","1/7",0.003495224297089,0.0286816413314444,0,0,370.074074074074,2093.27134911451,"AQP1"
"excitatory synapse assembly (GO:1904861)","1/8",0.00399364626134036,0.0286816413314444,0,0,317.190476190476,1751.8590547314,"SHANK3"
"forebrain neuron differentiation (GO:0021879)","1/8",0.00399364626134036,0.0286816413314444,0,0,317.190476190476,1751.8590547314,"SHANK3"
"postsynaptic density organization (GO:0097106)","1/8",0.00399364626134036,0.0286816413314444,0,0,317.190476190476,1751.8590547314,"SHANK3"
"water homeostasis (GO:0030104)","1/8",0.00399364626134036,0.0286816413314444,0,0,317.190476190476,1751.8590547314,"AQP1"
"peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity (GO:1990264)","1/8",0.00399364626134036,0.0286816413314444,0,0,317.190476190476,1751.8590547314,"PTPRB"
"cell-cell adhesion mediated by cadherin (GO:0044331)","1/8",0.00399364626134036,0.0286816413314444,0,0,317.190476190476,1751.8590547314,"CDH5"
"regulation of angiogenesis (GO:0045765)","2/203",0.00437242758627431,0.0287720825264883,0,0,24.613184079602,133.709569725256,"CDH5;AQP1"
"cellular response to nitric oxide (GO:0071732)","1/9",0.00449184410751083,0.0287720825264883,0,0,277.527777777778,1500.17416789664,"AQP1"
"cellular response to reactive nitrogen species (GO:1902170)","1/9",0.00449184410751083,0.0287720825264883,0,0,277.527777777778,1500.17416789664,"AQP1"
"one-carbon compound transport (GO:0019755)","1/9",0.00449184410751083,0.0287720825264883,0,0,277.527777777778,1500.17416789664,"AQP1"
"negative regulation of inflammatory response (GO:0050728)","2/212",0.00475828426405232,0.0288435814579376,0,0,23.547619047619,125.929561311326,"CDH5;ADCY4"
"positive regulation of protein modification process (GO:0031401)","2/214",0.00484611401257664,0.0288435814579376,0,0,23.3231132075472,124.302354067763,"CDH5;PIK3R3"
"regulation of long-term synaptic depression (GO:1900452)","1/10",0.00498981788934786,0.0288435814579376,0,0,246.679012345679,1307.48654986014,"SHANK3"
"cAMP biosynthetic process (GO:0006171)","1/10",0.00498981788934786,0.0288435814579376,0,0,246.679012345679,1307.48654986014,"ADCY4"
"positive regulation of cell motility (GO:2000147)","2/221",0.00515945502347834,0.0291140676324849,0,0,22.5696347031963,118.872557926933,"CDH5;PIK3R3"
"regulation of lipid kinase activity (GO:0043550)","1/11",0.00548756766902295,0.0295513992179084,0,0,222,1155.5699775562,"PIK3R3"
"regulation of long-term neuronal synaptic plasticity (GO:0048169)","1/11",0.00548756766902295,0.0295513992179084,0,0,222,1155.5699775562,"SHANK3"
"gas transport (GO:0015669)","1/12",0.00598509351248777,0.0295513992179084,0,0,201.808080808081,1032.95129457314,"AQP1"
"brain morphogenesis (GO:0048854)","1/12",0.00598509351248777,0.0295513992179084,0,0,201.808080808081,1032.95129457314,"SHANK3"
"negative regulation of microtubule polymerization (GO:0031115)","1/12",0.00598509351248777,0.0295513992179084,0,0,201.808080808081,1032.95129457314,"CDH5"
"polyol transport (GO:0015791)","1/12",0.00598509351248777,0.0295513992179084,0,0,201.808080808081,1032.95129457314,"AQP1"
"response to nitric oxide (GO:0071731)","1/13",0.00648239549203707,0.0303547910303332,0,0,184.981481481481,932.059746399125,"AQP1"
"positive regulation of signal transduction (GO:0009967)","2/252",0.00665686328288983,0.0303547910303332,0,0,19.74,98.9389898885836,"VWF;SHANK3"
"cGMP-mediated signaling (GO:0019934)","1/14",0.00697947368021334,0.0303547910303332,0,0,170.74358974359,847.704661538015,"AQP1"
"cAMP metabolic process (GO:0046058)","1/14",0.00697947368021334,0.0303547910303332,0,0,170.74358974359,847.704661538015,"ADCY4"
"carbohydrate transport (GO:0008643)","1/14",0.00697947368021334,0.0303547910303332,0,0,170.74358974359,847.704661538015,"AQP1"
"positive regulation of long-term synaptic potentiation (GO:1900273)","1/14",0.00697947368021334,0.0303547910303332,0,0,170.74358974359,847.704661538015,"SHANK3"
"regulation of protein phosphorylation (GO:0001932)","2/266",0.00739094341148768,0.0303547910303332,0,0,18.6799242424242,91.6717261951071,"CDH5;PIK3R3"
"positive regulation of secretion (GO:0051047)","1/15",0.00747632815644859,0.0303547910303332,0,0,158.539682539683,776.212425317664,"AQP1"
"protein localization to cell-cell junction (GO:0150105)","1/15",0.00747632815644859,0.0303547910303332,0,0,158.539682539683,776.212425317664,"CDH5"
"positive regulation of cell migration (GO:0030335)","2/269",0.00755286361321181,0.0303547910303332,0,0,18.4672284644195,90.227711168045,"CDH5;PIK3R3"
"dendritic spine morphogenesis (GO:0060997)","1/16",0.00797295899684864,0.0303547910303332,0,0,147.962962962963,714.912587220804,"SHANK3"
"regulation of establishment of cell polarity (GO:2000114)","1/16",0.00797295899684864,0.0303547910303332,0,0,147.962962962963,714.912587220804,"CDH5"
"activation of protein kinase A activity (GO:0034199)","1/17",0.00846936628057759,0.0303547910303332,0,0,138.708333333333,661.819014297417,"ADCY4"
"vasculature development (GO:0001944)","1/17",0.00846936628057759,0.0303547910303332,0,0,138.708333333333,661.819014297417,"CDH5"
"regulation of establishment of endothelial barrier (GO:1903140)","1/17",0.00846936628057759,0.0303547910303332,0,0,138.708333333333,661.819014297417,"CDH5"
"cellular response to glucocorticoid stimulus (GO:0071385)","1/18",0.00896555009334736,0.0303547910303332,0,0,130.542483660131,615.425022203049,"AQP1"
"fluid transport (GO:0042044)","1/18",0.00896555009334736,0.0303547910303332,0,0,130.542483660131,615.425022203049,"AQP1"
"positive regulation of synaptic transmission, glutamatergic (GO:0051968)","1/18",0.00896555009334736,0.0303547910303332,0,0,130.542483660131,615.425022203049,"SHANK3"
"positive regulation of excitatory postsynaptic potential (GO:2000463)","1/18",0.00896555009334736,0.0303547910303332,0,0,130.542483660131,615.425022203049,"SHANK3"
"water transport (GO:0006833)","1/18",0.00896555009334736,0.0303547910303332,0,0,130.542483660131,615.425022203049,"AQP1"
"cell migration involved in sprouting angiogenesis (GO:0002042)","1/18",0.00896555009334736,0.0303547910303332,0,0,130.542483660131,615.425022203049,"PIK3R3"
"regulation of establishment or maintenance of cell polarity (GO:0032878)","1/18",0.00896555009334736,0.0303547910303332,0,0,130.542483660131,615.425022203049,"CDH5"
"cellular response to glucagon stimulus (GO:0071377)","1/19",0.00946151051239574,0.0307175067320245,0,0,123.283950617284,574.567716360615,"ADCY4"
"postsynaptic membrane organization (GO:0001941)","1/19",0.00946151051239574,0.0307175067320245,0,0,123.283950617284,574.567716360615,"SHANK3"
"cellular response to copper ion (GO:0071280)","1/19",0.00946151051239574,0.0307175067320245,0,0,123.283950617284,574.567716360615,"AQP1"
"cellular response to inorganic substance (GO:0071241)","1/21",0.0104527615118677,0.0321727854326316,0,0,110.944444444444,506.005304706543,"AQP1"
"cyclic purine nucleotide metabolic process (GO:0052652)","1/21",0.0104527615118677,0.0321727854326316,0,0,110.944444444444,506.005304706543,"ADCY4"
"response to glucagon (GO:0033762)","1/21",0.0104527615118677,0.0321727854326316,0,0,110.944444444444,506.005304706543,"ADCY4"
"regulation of dendritic spine development (GO:0060998)","1/21",0.0104527615118677,0.0321727854326316,0,0,110.944444444444,506.005304706543,"SHANK3"
"cellular response to osmotic stress (GO:0071470)","1/22",0.0109480522580433,0.0328441567741299,0,0,105.656084656085,476.99429568907,"AQP1"
"positive regulation of dendritic spine development (GO:0060999)","1/22",0.0109480522580433,0.0328441567741299,0,0,105.656084656085,476.99429568907,"SHANK3"
"response to copper ion (GO:0046688)","1/23",0.0114431199495764,0.0339002428506201,0,0,100.848484848485,450.82969906826,"AQP1"
"protein kinase B signaling (GO:0043491)","1/24",0.0119379646683198,0.0349296003258246,0,0,96.4589371980676,427.12322672632,"PIK3R3"
"regulation of AMPA receptor activity (GO:2000311)","1/25",0.0124325865055396,0.0357394984513447,0,0,92.4351851851852,405.553302875665,"SHANK3"
"regulation of actin filament bundle assembly (GO:0032231)","1/26",0.0129269855424659,0.0357394984513447,0,0,88.7333333333333,385.851420723694,"SHANK3"
"positive regulation of BMP signaling pathway (GO:0030513)","1/27",0.0134211618656948,0.0357394984513447,0,0,85.3162393162393,367.791701998077,"CDH5"
"negative regulation of endothelial cell apoptotic process (GO:2000352)","1/27",0.0134211618656948,0.0357394984513447,0,0,85.3162393162393,367.791701998077,"CDH5"
"dendritic spine organization (GO:0097061)","1/27",0.0134211618656948,0.0357394984513447,0,0,85.3162393162393,367.791701998077,"SHANK3"
"modulation of excitatory postsynaptic potential (GO:0098815)","1/27",0.0134211618656948,0.0357394984513447,0,0,85.3162393162393,367.791701998077,"SHANK3"
"negative regulation of protein polymerization (GO:0032272)","1/27",0.0134211618656948,0.0357394984513447,0,0,85.3162393162393,367.791701998077,"CDH5"
"negative regulation of actin filament bundle assembly (GO:0032232)","1/27",0.0134211618656948,0.0357394984513447,0,0,85.3162393162393,367.791701998077,"SHANK3"
"positive regulation of fibroblast proliferation (GO:0048146)","1/28",0.0139151155631478,0.0362404658073191,0,0,82.1522633744856,351.182817850539,"AQP1"
"regulation of postsynapse organization (GO:0099175)","1/28",0.0139151155631478,0.0362404658073191,0,0,82.1522633744856,351.182817850539,"SHANK3"
"positive regulation of dephosphorylation (GO:0035306)","1/29",0.0144088467211374,0.0365087059812002,0,0,79.2142857142857,335.861672292423,"CDH5"
"negative regulation of cytoskeleton organization (GO:0051494)","1/30",0.0149023554252654,0.0365087059812002,0,0,76.4789272030651,321.688416559315,"SHANK3"
"maintenance of blood-brain barrier (GO:0035633)","1/30",0.0149023554252654,0.0365087059812002,0,0,76.4789272030651,321.688416559315,"CDH5"
"regulation of long-term synaptic potentiation (GO:1900271)","1/30",0.0149023554252654,0.0365087059812002,0,0,76.4789272030651,321.688416559315,"SHANK3"
"negative regulation of Notch signaling pathway (GO:0045746)","1/30",0.0149023554252654,0.0365087059812002,0,0,76.4789272030651,321.688416559315,"EGFL7"
"positive regulation of macromolecule metabolic process (GO:0010604)","2/384",0.0149423817728963,0.0365087059812002,0,0,12.8324607329843,53.9419376586523,"CDH5;PIK3R3"
"cellular response to cAMP (GO:0071320)","1/31",0.0153956417644848,0.037232317328397,0,0,73.9259259259259,308.542479281304,"AQP1"
"negative regulation of microtubule polymerization or depolymerization (GO:0031111)","1/32",0.0158887058240638,0.0372833988148823,0,0,71.5376344086021,296.31937970283,"CDH5"
"modulation by host of symbiont process (GO:0051851)","1/32",0.0158887058240638,0.0372833988148823,0,0,71.5376344086021,296.31937970283,"AQP1"
"regulation of dendritic spine morphogenesis (GO:0061001)","1/32",0.0158887058240638,0.0372833988148823,0,0,71.5376344086021,296.31937970283,"SHANK3"
"vasculogenesis (GO:0001570)","1/33",0.0163815476907073,0.0377903716056072,0,0,69.2986111111111,284.928149930553,"EGFL7"
"regulation of cell migration (GO:0030334)","2/408",0.0167633559038034,0.0377903716056072,0,0,12.0591133004926,49.3044079267303,"CDH5;PIK3R3"
"positive regulation of protein dephosphorylation (GO:0035307)","1/34",0.0168741674533514,0.0377903716056072,0,0,67.1952861952862,274.289235089044,"CDH5"
"cellular response to hydrogen peroxide (GO:0070301)","1/35",0.0173665651965465,0.0377903716056072,0,0,65.2156862745098,264.332771444539,"AQP1"
"bicarbonate transport (GO:0015701)","1/35",0.0173665651965465,0.0377903716056072,0,0,65.2156862745098,264.332771444539,"AQP1"
"peptidyl-tyrosine dephosphorylation (GO:0035335)","1/35",0.0173665651965465,0.0377903716056072,0,0,65.2156862745098,264.332771444539,"PTPRB"
"regulation of phosphatidylinositol 3-kinase activity (GO:0043551)","1/35",0.0173665651965465,0.0377903716056072,0,0,65.2156862745098,264.332771444539,"PIK3R3"
"activation of adenylate cyclase activity (GO:0007190)","1/36",0.0178587410119325,0.0377903716056072,0,0,63.3492063492063,254.997165595292,"ADCY4"
"cyclic-nucleotide-mediated signaling (GO:0019935)","1/36",0.0178587410119325,0.0377903716056072,0,0,63.3492063492063,254.997165595292,"AQP1"
"dendrite morphogenesis (GO:0048813)","1/36",0.0178587410119325,0.0377903716056072,0,0,63.3492063492063,254.997165595292,"SHANK3"
"calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)","1/36",0.0178587410119325,0.0377903716056072,0,0,63.3492063492063,254.997165595292,"CDH5"
"negative regulation of epithelial cell apoptotic process (GO:1904036)","1/37",0.0183506949831896,0.0381501290439995,0,0,61.5864197530864,246.227915397722,"CDH5"
"positive regulation of signaling receptor activity (GO:2000273)","1/37",0.0183506949831896,0.0381501290439995,0,0,61.5864197530864,246.227915397722,"SHANK3"
"response to cAMP (GO:0051591)","1/38",0.0188424272009397,0.038505405434469,0,0,59.9189189189189,237.976625944372,"AQP1"
"regulation of intracellular signal transduction (GO:1902531)","2/437",0.0190858185089585,0.038505405434469,0,0,11.2385057471264,44.491105634359,"VWF;MCF2L"
"cellular response to ketone (GO:1901655)","1/39",0.0193339377497967,0.038505405434469,0,0,58.3391812865497,230.20018425525,"AQP1"
"odontogenesis (GO:0042476)","1/39",0.0193339377497967,0.038505405434469,0,0,58.3391812865497,230.20018425525,"AQP1"
"endothelial cell migration (GO:0043542)","1/39",0.0193339377497967,0.038505405434469,0,0,58.3391812865497,230.20018425525,"CDH5"
"positive regulation of cation channel activity (GO:2001259)","1/40",0.019825226718581,0.0388312291925926,0,0,56.8404558404558,222.860063552568,"SHANK3"
"regulation of microtubule polymerization (GO:0031113)","1/40",0.019825226718581,0.0388312291925926,0,0,56.8404558404558,222.860063552568,"CDH5"
"regulation of protein dephosphorylation (GO:0035304)","1/41",0.0203162941970357,0.0394668993827661,0,0,55.4166666666667,215.921734165782,"CDH5"
"phosphatidylinositol phosphate biosynthetic process (GO:0046854)","1/42",0.0208071402680989,0.0400918068580442,0,0,54.0623306233062,209.35416251688,"PIK3R3"
"cellular response to retinoic acid (GO:0071300)","1/43",0.0212977650246516,0.0407062121842131,0,0,52.7724867724868,203.129383176071,"AQP1"
"regulation of endothelial cell apoptotic process (GO:2000351)","1/44",0.0217881685512208,0.0413103675731145,0,0,51.5426356589147,197.222132033002,"CDH5"
"regulation of fibroblast proliferation (GO:0048145)","1/46",0.0227683122669265,0.0424867653388958,0,0,49.2469135802469,186.270812956763,"AQP1"
"regulation of synaptic transmission, glutamatergic (GO:0051966)","1/46",0.0227683122669265,0.0424867653388958,0,0,49.2469135802469,186.270812956763,"SHANK3"
"positive regulation of gene expression (GO:0010628)","2/482",0.022946438664045,0.0424867653388958,0,0,10.1614583333333,38.3553647448606,"CDH5;PIK3R3"
"purine ribonucleotide biosynthetic process (GO:0009152)","1/48",0.0237475721230066,0.0435161998835141,0,0,47.1465721040189,176.341144039401,"ADCY4"
"cellular response to mechanical stimulus (GO:0071260)","1/49",0.0242368708211977,0.0435161998835141,0,0,46.162037037037,171.717248380445,"AQP1"
"adherens junction organization (GO:0034332)","1/49",0.0242368708211977,0.0435161998835141,0,0,46.162037037037,171.717248380445,"CDH5"
"response to hydrogen peroxide (GO:0042542)","1/49",0.0242368708211977,0.0435161998835141,0,0,46.162037037037,171.717248380445,"AQP1"
"regulation of protein modification process (GO:0031399)","1/51",0.0252148061968427,0.0449316471327197,0,0,44.3111111111111,163.079241679152,"CDH5"
"sprouting angiogenesis (GO:0002040)","1/52",0.0257034430516593,0.0454605671883825,0,0,43.4400871459695,159.039820378248,"PIK3R3"
"negative regulation of cysteine-type endopeptidase activity (GO:2000117)","1/53",0.0261918594705428,0.0456431668714606,0,0,42.6025641025641,155.171601418471,"AQP1"
"bicellular tight junction assembly (GO:0070830)","1/53",0.0261918594705428,0.0456431668714606,0,0,42.6025641025641,155.171601418471,"CDH5"
"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)","1/55",0.0271680313352526,0.0469987111420063,0,0,41.0205761316872,147.908478586671,"AQP1"
"tight junction assembly (GO:0120192)","1/56",0.0276557869621033,0.0471541115828668,0,0,40.2727272727273,144.495334893691,"CDH5"
"blood vessel morphogenesis (GO:0048514)","1/56",0.0276557869621033,0.0471541115828668,0,0,40.2727272727273,144.495334893691,"EGFL7"
"adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193)","1/60",0.0296046094730556,0.049760939327051,0,0,37.5348399246704,132.116075607535,"ADCY4"
"apical junction assembly (GO:0043297)","1/60",0.0296046094730556,0.049760939327051,0,0,37.5348399246704,132.116075607535,"CDH5"
"response to retinoic acid (GO:0032526)","1/62",0.0305777019615052,0.0510346152456107,0,0,36.3005464480874,126.597583267881,"AQP1"
"cellular response to reactive oxygen species (GO:0034614)","1/63",0.0310639188209323,0.0514835577661604,0,0,35.7132616487455,123.98602688033,"AQP1"
"cell-cell junction assembly (GO:0007043)","1/66",0.0325212529076381,0.0535245620771544,0,0,34.0598290598291,116.684255974204,"CDH5"
"synapse assembly (GO:0007416)","1/69",0.033976614095502,0.0551538187714656,0,0,32.5522875816993,110.094532313003,"SHANK3"
"cellular response to decreased oxygen levels (GO:0036294)","1/69",0.033976614095502,0.0551538187714656,0,0,32.5522875816993,110.094532313003,"AQP1"
"cellular response to light stimulus (GO:0071482)","1/70",0.0344612964819566,0.0555600494300933,0,0,32.0789049919485,108.039135201302,"AQP1"
"positive regulation of neurogenesis (GO:0050769)","1/72",0.0354300047601862,0.056368379514861,0,0,31.1721439749609,104.121077653703,"SHANK3"
"positive regulation of synaptic transmission (GO:0050806)","1/73",0.0359140308301435,0.056368379514861,0,0,30.7376543209877,102.252717817303,"SHANK3"
"defense response to Gram-negative bacterium (GO:0050829)","1/73",0.0359140308301435,0.056368379514861,0,0,30.7376543209877,102.252717817303,"AQP1"
"insulin receptor signaling pathway (GO:0008286)","1/73",0.0359140308301435,0.056368379514861,0,0,30.7376543209877,102.252717817303,"PIK3R3"
"regulation of BMP signaling pathway (GO:0030510)","1/76",0.0373647978046119,0.0582465204738105,0,0,29.5037037037037,96.979448633994,"CDH5"
"cellular response to UV (GO:0034644)","1/77",0.0378479500125182,0.0582465204738105,0,0,29.1140350877193,95.3245466085723,"AQP1"
"positive regulation of endothelial cell proliferation (GO:0001938)","1/77",0.0378479500125182,0.0582465204738105,0,0,29.1140350877193,95.3245466085723,"EGFL7"
"cell-cell junction organization (GO:0045216)","1/82",0.0402604390785999,0.0615595100750204,0,0,27.3100137174211,87.7303044353751,"CDH5"
"regulation of Notch signaling pathway (GO:0008593)","1/83",0.0407422831141832,0.0618969301157784,0,0,26.9756097560976,86.3351376706654,"EGFL7"
"negative regulation of defense response (GO:0031348)","1/85",0.0417053180950638,0.0629564355957332,0,0,26.3306878306878,83.6559293891733,"CDH5"
"transforming growth factor beta receptor signaling pathway (GO:0007179)","1/89",0.0436287781768768,0.0650315750183635,0,0,25.1287878787879,78.7043259793786,"CDH5"
"regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)","1/89",0.0436287781768768,0.0650315750183635,0,0,25.1287878787879,78.7043259793786,"AQP1"
"negative regulation of protein kinase activity (GO:0006469)","1/90",0.0441090999770031,0.0653366043409359,0,0,24.8451935081149,77.5440643631516,"PTPRB"
"positive regulation of cellular component biogenesis (GO:0044089)","1/92",0.045069092325524,0.065529907246314,0,0,24.2967032967033,75.3090552102818,"CDH5"
"positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)","1/92",0.045069092325524,0.065529907246314,0,0,24.2967032967033,75.3090552102818,"CDH5"
"regulation of endothelial cell proliferation (GO:0001936)","1/92",0.045069092325524,0.065529907246314,0,0,24.2967032967033,75.3090552102818,"EGFL7"
"calcium ion homeostasis (GO:0055074)","1/97",0.0474652783026246,0.068593115595866,0,0,23.025462962963,70.1760117408653,"CDH5"
"organic anion transport (GO:0015711)","1/99",0.0484222365492711,0.0691329521817907,0,0,22.5532879818594,68.2867582491043,"AQP1"
"response to UV (GO:0009411)","1/99",0.0484222365492711,0.0691329521817907,0,0,22.5532879818594,68.2867582491043,"AQP1"
"cellular response to organonitrogen compound (GO:0071417)","1/103",0.0503335577922039,0.0712554494612001,0,0,21.6644880174292,64.7569587162893,"AQP1"
"regulation of apoptotic process (GO:0042981)","2/742",0.0507668568572179,0.0712554494612001,0,0,6.50337837837838,19.3833944448467,"MCF2L;AQP1"
"cellular metal ion homeostasis (GO:0006875)","1/104",0.0508108479280287,0.0712554494612001,0,0,21.453074433657,63.9225546658949,"CDH5"
"cellular response to peptide hormone stimulus (GO:0071375)","1/106",0.0517647805964338,0.0721661941256165,0,0,21.042328042328,62.3072859663839,"ADCY4"
"cellular divalent inorganic cation homeostasis (GO:0072503)","1/111",0.0541458386425503,0.0750442325045872,0,0,20.0808080808081,58.5571255000273,"CDH5"
"phosphatidylinositol metabolic process (GO:0046488)","1/112",0.0546214040317677,0.0752632136949357,0,0,19.8988988988989,57.8526549468579,"PIK3R3"
"activation of protein kinase activity (GO:0032147)","1/114",0.0555718892963041,0.0756927457656556,0,0,19.5447394296952,56.4858174108685,"ADCY4"
"cellular response to transforming growth factor beta stimulus (GO:0071560)","1/114",0.0555718892963041,0.0756927457656556,0,0,19.5447394296952,56.4858174108685,"CDH5"
"regulation of protein-containing complex assembly (GO:0043254)","1/116",0.0565215144325385,0.0765194179362736,0,0,19.2028985507246,55.1724993207883,"CDH5"
"negative regulation of response to external stimulus (GO:0032102)","1/118",0.057470280137792,0.0765194179362736,0,0,18.8727445394112,53.9097556963256,"CDH5"
"adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)","1/118",0.057470280137792,0.0765194179362736,0,0,18.8727445394112,53.9097556963256,"ADCY4"
"positive regulation of protein-containing complex assembly (GO:0031334)","1/118",0.057470280137792,0.0765194179362736,0,0,18.8727445394112,53.9097556963256,"CDH5"
"potassium ion transport (GO:0006813)","1/122",0.0593652360295357,0.0780529715412713,0,0,18.2451790633609,51.5252336372963,"AQP1"
"regulation of anatomical structure morphogenesis (GO:0022603)","1/123",0.0598384389285161,0.0780529715412713,0,0,18.0947176684882,50.9566616878396,"SHANK3"
"positive regulation of epithelial cell proliferation (GO:0050679)","1/123",0.0598384389285161,0.0780529715412713,0,0,18.0947176684882,50.9566616878396,"EGFL7"
"regulation of phosphorylation (GO:0042325)","1/125",0.0607842020747779,0.0780529715412713,0,0,17.8010752688172,49.8505825836944,"CDH5"
"platelet degranulation (GO:0002576)","1/125",0.0607842020747779,0.0780529715412713,0,0,17.8010752688172,49.8505825836944,"VWF"
"synapse organization (GO:0050808)","1/126",0.0612567624754281,0.0780529715412713,0,0,17.6577777777778,49.3125409946923,"SHANK3"
"circulatory system development (GO:0072359)","1/126",0.0612567624754281,0.0780529715412713,0,0,17.6577777777778,49.3125409946923,"CDH5"
"phosphatidylinositol biosynthetic process (GO:0006661)","1/126",0.0612567624754281,0.0780529715412713,0,0,17.6577777777778,49.3125409946923,"PIK3R3"
"cellular response to insulin stimulus (GO:0032869)","1/129",0.0626731600524218,0.079430689478203,0,0,17.2413194444444,47.7553857740171,"PIK3R3"
"cellular response to hypoxia (GO:0071456)","1/131",0.0636163562830487,0.0797728912120769,0,0,16.974358974359,46.7624012780488,"AQP1"
"cellular response to metal ion (GO:0071248)","1/131",0.0636163562830487,0.0797728912120769,0,0,16.974358974359,46.7624012780488,"AQP1"
"transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)","1/133",0.0645586982519235,0.0805284815037151,0,0,16.7154882154882,45.8034534955504,"CDH5"
"negative regulation of inflammatory response to antigenic stimulus (GO:0002862)","1/136",0.0659706109648585,0.0814324729097472,0,0,16.3415637860082,44.4252916310185,"ADCY4"
"cellular calcium ion homeostasis (GO:0006874)","1/136",0.0659706109648585,0.0814324729097472,0,0,16.3415637860082,44.4252916310185,"CDH5"
"regulation of inflammatory response to antigenic stimulus (GO:0002861)","1/137",0.0664408221450692,0.081587952582287,0,0,16.2205882352941,43.9812104842916,"ADCY4"
"protein dephosphorylation (GO:0006470)","1/139",0.0673806054536277,0.0823154819201534,0,0,15.9838969404187,43.1149325245792,"PTPRB"
