"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"regulation of BMP signaling pathway (GO:0030510)","1/76",0.0373647978046119,0.0577679237033173,0,0,29.5037037037037,96.979448633994,"CRB2"
"regulation of organelle assembly (GO:1902115)","1/77",0.0378479500125182,0.0577679237033173,0,0,29.1140350877193,95.3245466085723,"MAPK15"
"regulation of organelle organization (GO:0033043)","1/80",0.03929609749471,0.058944146242065,0,0,28.0042194092827,90.6392984988873,"MAPK15"
"positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)","1/92",0.045069092325524,0.0664578141071286,0,0,24.2967032967033,75.3090552102818,"CRB2"
"negative regulation of cell motility (GO:2000146)","1/114",0.0555718892963041,0.080579239479641,0,0,19.5447394296952,56.4858174108685,"MAPK15"
"regulation of protein-containing complex assembly (GO:0043254)","1/116",0.0565215144325385,0.0806126517316533,0,0,19.2028985507246,55.1724993207883,"MAPK15"
"potassium ion transport (GO:0006813)","1/122",0.0593652360295357,0.0819858468782207,0,0,18.2451790633609,51.5252336372963,"KCNK15"
"regulation of anatomical structure morphogenesis (GO:0022603)","1/123",0.0598384389285161,0.0819858468782207,0,0,18.0947176684882,50.9566616878396,"CRB2"
"fatty acid metabolic process (GO:0006631)","1/124",0.0603114275885762,0.0819858468782207,0,0,17.9467028003613,50.3985352660787,"CYP4B1"
"circulatory system development (GO:0072359)","1/126",0.0612567624754281,0.0819898205440346,0,0,17.6577777777778,49.3125409946923,"CRB2"
"potassium ion transmembrane transport (GO:0071805)","1/139",0.0673806054536277,0.0888198890070547,0,0,15.9838969404187,43.1149325245792,"KCNK15"
"monocarboxylic acid metabolic process (GO:0032787)","1/143",0.0692576181978487,0.0892086994855516,0,0,15.5305164319249,41.4652695101873,"CYP4B1"
"negative regulation of cell migration (GO:0030336)","1/144",0.0697263398277874,0.0892086994855516,0,0,15.4211344211344,41.069212505401,"MAPK15"
"positive regulation of transferase activity (GO:0051347)","1/148",0.071599102719536,0.0902771295159367,0,0,14.9984882842026,39.5461051543327,"MAPK15"
"protein autophosphorylation (GO:0046777)","1/159",0.0767317181460946,0.0953665639815748,0,0,13.9465541490858,35.806942671223,"MAPK15"
"cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)","1/170",0.0818387819286868,0.100281324335151,0,0,13.0315581854043,32.6180427988393,"CRB2"
"endomembrane system organization (GO:0010256)","1/199",0.0951812166984405,0.115010636843949,0,0,11.1066217732884,26.1224707583956,"MAPK15"
"regulation of autophagy (GO:0010506)","1/231",0.109701181199882,0.13073976389575,0,0,9.54589371980676,21.0963787679381,"MAPK15"
"positive regulation of cell differentiation (GO:0045597)","1/258",0.121788913260349,0.142822488629426,0,0,8.53134457414613,17.9624555255111,"CRB2"
"cellular component assembly (GO:0022607)","1/261",0.123122835025367,0.142822488629426,0,0,8.43162393162393,17.6606498366809,"DNAJB13"
"inorganic cation transmembrane transport (GO:0098662)","1/274",0.128882116513431,0.147536107061428,0,0,8.02482702482702,16.4417239696592,"KCNK15"
"cellular protein localization (GO:0034613)","1/329",0.152873491550634,0.172727191752015,0,0,6.66056910569106,12.5095115806125,"SYNDIG1"
"intracellular protein transport (GO:0006886)","1/336",0.155883884095642,0.173870486106677,0,0,6.51907131011609,12.1166320043004,"SYNDIG1"
"positive regulation of multicellular organismal process (GO:0051240)","1/345",0.159740240205168,0.175916467061388,0,0,6.34560723514212,11.6391526523312,"CRB2"
"cellular response to DNA damage stimulus (GO:0006974)","1/350",0.161875802053789,0.176039934733495,0,0,6.2531041069723,11.3864391723077,"MAPK15"
"protein transport (GO:0015031)","1/369",0.169946460366191,0.182535087059983,0,0,5.92451690821256,10.4998544260896,"SYNDIG1"
"regulation of cell migration (GO:0030334)","1/408",0.186293798433714,0.197653176386989,0,0,5.34616434616435,8.98385650257227,"MAPK15"
"organelle organization (GO:0006996)","1/420",0.191265125119983,0.200482721511307,0,0,5.18987006099178,8.58453668513515,"MAPK15"
"positive regulation of cell population proliferation (GO:0008284)","1/474",0.213299544694369,0.220917385576311,0,0,4.58468404980033,7.08360179705667,"MAPK15"
"protein phosphorylation (GO:0006468)","1/496",0.222120526143145,0.22734689146416,0,0,4.37598204264871,6.58381872838317,"MAPK15"
"positive regulation of cellular process (GO:0048522)","1/625",0.272076221002189,0.275239897990586,0,0,3.44836182336182,4.48863957511315,"MAPK15"
"regulation of cell population proliferation (GO:0042127)","1/764",0.322656086594778,0.322656086594778,0,0,2.7999126256007,3.16717232194457,"MAPK15"
