"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"negative regulation of type I interferon production (GO:0032480)","2/43",0.000200968061524309,0.00159769608911825,0,0,121.640243902439,1035.44610131594,"DDX58;ISG15"
"negative regulation of cytokine-mediated signaling pathway (GO:0001960)","2/55",0.000329440573185292,0.00249433576840292,0,0,94.0424528301887,754.043161688492,"ISG15;PARP14"
"positive regulation of tumor necrosis factor production (GO:0032760)","2/77",0.000645324195743907,0.00466393396014915,0,0,66.3833333333333,487.635884533048,"DDX58;OAS2"
"positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)","2/81",0.000713814620712022,0.0049346315084005,0,0,63.0094936708861,456.496678219437,"DDX58;OAS2"
"regulation of type I interferon production (GO:0032479)","2/89",0.000860907796340742,0.00570351415075742,0,0,57.1925287356322,403.637595461887,"DDX58;ISG15"
"regulation of tumor necrosis factor production (GO:0032680)","2/124",0.00166094990874601,0.0105636414196246,0,0,40.7131147540984,260.578819389044,"DDX58;OAS2"
"response to cytokine (GO:0034097)","2/150",0.00241710122513065,0.0132378516802427,0,0,33.5168918918919,201.945517766958,"MX1;ISG15"
"regulation of cytokine production (GO:0001817)","2/150",0.00241710122513065,0.0132378516802427,0,0,33.5168918918919,201.945517766958,"DDX58;ISG15"
"regulation of ribonuclease activity (GO:0060700)","1/5",0.00249770786419674,0.0132378516802427,0,0,555.166666666667,3326.77064151216,"OAS2"
"postsynaptic endocytosis (GO:0140239)","1/5",0.00249770786419674,0.0132378516802427,0,0,555.166666666667,3326.77064151216,"MX1"
"postsynaptic neurotransmitter receptor internalization (GO:0098884)","1/5",0.00249770786419674,0.0132378516802427,0,0,555.166666666667,3326.77064151216,"MX1"
"ISG15-protein conjugation (GO:0032020)","1/6",0.00299657817287215,0.0140409395125914,0,0,444.111111111111,2580.41179429264,"ISG15"
"detection of virus (GO:0009597)","1/6",0.00299657817287215,0.0140409395125914,0,0,444.111111111111,2580.41179429264,"DDX58"
"regulation of nuclease activity (GO:0032069)","1/6",0.00299657817287215,0.0140409395125914,0,0,444.111111111111,2580.41179429264,"OAS2"
"defense response to bacterium (GO:0042742)","2/176",0.00330792101565095,0.0140409395125914,0,0,28.4712643678161,162.611786591617,"OAS2;ISG15"
"negative regulation of response to interferon-gamma (GO:0060331)","1/7",0.003495224297089,0.0140409395125914,0,0,370.074074074074,2093.27134911451,"PARP14"
"negative regulation of interferon-gamma-mediated signaling pathway (GO:0060336)","1/7",0.003495224297089,0.0140409395125914,0,0,370.074074074074,2093.27134911451,"PARP14"
"regulation by virus of viral protein levels in host cell (GO:0046719)","1/7",0.003495224297089,0.0140409395125914,0,0,370.074074074074,2093.27134911451,"IFIT1"
"synaptic vesicle budding from presynaptic endocytic zone membrane (GO:0016185)","1/7",0.003495224297089,0.0140409395125914,0,0,370.074074074074,2093.27134911451,"MX1"
"RIG-I signaling pathway (GO:0039529)","1/7",0.003495224297089,0.0140409395125914,0,0,370.074074074074,2093.27134911451,"DDX58"
"negative regulation of cytokine production (GO:0001818)","2/182",0.00353231182706702,0.0140409395125914,0,0,27.5138888888889,155.337988558237,"DDX58;ISG15"
"synaptic vesicle budding (GO:0070142)","1/8",0.00399364626134036,0.0144315853534799,0,0,317.190476190476,1751.8590547314,"MX1"
"dynamin family protein polymerization involved in membrane fission (GO:0003373)","1/8",0.00399364626134036,0.0144315853534799,0,0,317.190476190476,1751.8590547314,"MX1"
"dynamin family protein polymerization involved in mitochondrial fission (GO:0003374)","1/8",0.00399364626134036,0.0144315853534799,0,0,317.190476190476,1751.8590547314,"MX1"
"positive regulation of dendritic cell cytokine production (GO:0002732)","1/8",0.00399364626134036,0.0144315853534799,0,0,317.190476190476,1751.8590547314,"DDX58"
"regulation of helicase activity (GO:0051095)","1/9",0.00449184410751083,0.0158711825132049,0,0,277.527777777778,1500.17416789664,"IFIT1"
"protein poly-ADP-ribosylation (GO:0070212)","1/10",0.00498981788934786,0.0161914498858431,0,0,246.679012345679,1307.48654986014,"PARP14"
"negative regulation of tyrosine phosphorylation of STAT protein (GO:0042532)","1/10",0.00498981788934786,0.0161914498858431,0,0,246.679012345679,1307.48654986014,"PARP14"
"modification-dependent macromolecule catabolic process (GO:0043632)","1/10",0.00498981788934786,0.0161914498858431,0,0,246.679012345679,1307.48654986014,"ISG15"
"cytoplasmic pattern recognition receptor signaling pathway in response to virus (GO:0039528)","1/10",0.00498981788934786,0.0161914498858431,0,0,246.679012345679,1307.48654986014,"DDX58"
"regulation of mitochondrial depolarization (GO:0051900)","1/11",0.00548756766902295,0.017450465187493,0,0,222,1155.5699775562,"IFI6"
"apoptotic process (GO:0006915)","2/231",0.00562301893618273,0.0175305884480991,0,0,21.5731441048035,111.768012825162,"MX1;IFI6"
"positive regulation of myeloid leukocyte mediated immunity (GO:0002888)","1/12",0.00598509351248777,0.0179552805374633,0,0,201.808080808081,1032.95129457314,"DDX58"
"protein mono-ADP-ribosylation (GO:0140289)","1/12",0.00598509351248777,0.0179552805374633,0,0,201.808080808081,1032.95129457314,"PARP14"
"protein localization to mitochondrion (GO:0070585)","1/13",0.00648239549203707,0.0190870533932203,0,0,184.981481481481,932.059746399125,"ISG15"
"positive regulation of granulocyte macrophage colony-stimulating factor production (GO:0032725)","1/14",0.00697947368021334,0.0201770239118895,0,0,170.74358974359,847.704661538015,"DDX58"
"regulation of secretion (GO:0051046)","1/15",0.00747632815644859,0.0204467819435312,0,0,158.539682539683,776.212425317664,"OAS2"
"positive regulation of response to cytokine stimulus (GO:0060760)","1/15",0.00747632815644859,0.0204467819435312,0,0,158.539682539683,776.212425317664,"DDX58"
"positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)","1/16",0.00797295899684864,0.0204467819435312,0,0,147.962962962963,714.912587220804,"DDX58"
"regulation of granulocyte macrophage colony-stimulating factor production (GO:0032645)","1/16",0.00797295899684864,0.0204467819435312,0,0,147.962962962963,714.912587220804,"DDX58"
"negative regulation of type I interferon-mediated signaling pathway (GO:0060339)","1/16",0.00797295899684864,0.0204467819435312,0,0,147.962962962963,714.912587220804,"ISG15"
"regulation of ERBB signaling pathway (GO:1901184)","1/16",0.00797295899684864,0.0204467819435312,0,0,147.962962962963,714.912587220804,"IFI6"
"negative regulation of receptor signaling pathway via JAK-STAT (GO:0046426)","1/16",0.00797295899684864,0.0204467819435312,0,0,147.962962962963,714.912587220804,"PARP14"
"negative regulation of ATPase activity (GO:0032780)","1/17",0.00846936628057759,0.021375067279553,0,0,138.708333333333,661.819014297417,"IFIT1"
"release of cytochrome c from mitochondria (GO:0001836)","1/18",0.00896555009334736,0.0219311148437266,0,0,130.542483660131,615.425022203049,"IFI6"
"mitochondrial fission (GO:0000266)","1/18",0.00896555009334736,0.0219311148437266,0,0,130.542483660131,615.425022203049,"MX1"
"positive regulation of interferon-alpha production (GO:0032727)","1/20",0.0099572476243862,0.0239879147314758,0,0,116.789473684211,538.335775363175,"DDX58"
"regulation of response to cytokine stimulus (GO:0060759)","1/22",0.0109480522580433,0.0257930197384895,0,0,105.656084656085,476.99429568907,"DDX58"
"negative regulation of signal transduction in absence of ligand (GO:1901099)","1/23",0.0114431199495764,0.0257930197384895,0,0,100.848484848485,450.82969906826,"IFI6"
"regulation of interferon-gamma-mediated signaling pathway (GO:0060334)","1/23",0.0114431199495764,0.0257930197384895,0,0,100.848484848485,450.82969906826,"PARP14"
"negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)","1/23",0.0114431199495764,0.0257930197384895,0,0,100.848484848485,450.82969906826,"IFI6"
"positive regulation of cytokine production (GO:0001819)","2/335",0.0115176377448601,0.0257930197384895,0,0,14.7575075075075,65.8756791791078,"DDX58;ISG15"
"response to dsRNA (GO:0043331)","1/25",0.0124325865055396,0.0270791952654903,0,0,92.4351851851852,405.553302875665,"DDX58"
"regulation of interferon-alpha production (GO:0032647)","1/25",0.0124325865055396,0.0270791952654903,0,0,92.4351851851852,405.553302875665,"DDX58"
"organelle fission (GO:0048285)","1/26",0.0129269855424659,0.0277755500169199,0,0,88.7333333333333,385.851420723694,"MX1"
"negative regulation of catalytic activity (GO:0043086)","1/27",0.0134211618656948,0.0280063718296267,0,0,85.3162393162393,367.791701998077,"IFIT1"
"cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)","1/27",0.0134211618656948,0.0280063718296267,0,0,85.3162393162393,367.791701998077,"DDX58"
"regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)","1/28",0.0139151155631478,0.0280063718296267,0,0,82.1522633744856,351.182817850539,"IFI6"
"regulation of multicellular organismal development (GO:2000026)","1/28",0.0139151155631478,0.0280063718296267,0,0,82.1522633744856,351.182817850539,"OAS2"
"positive regulation of defense response to virus by host (GO:0002230)","1/28",0.0139151155631478,0.0280063718296267,0,0,82.1522633744856,351.182817850539,"DDX58"
"positive regulation of viral genome replication (GO:0045070)","1/29",0.0144088467211374,0.0282840324526031,0,0,79.2142857142857,335.861672292423,"IFIT1"
"protein ADP-ribosylation (GO:0006471)","1/29",0.0144088467211374,0.0282840324526031,0,0,79.2142857142857,335.861672292423,"PARP14"
"regulation of type I interferon-mediated signaling pathway (GO:0060338)","1/30",0.0149023554252654,0.0288960306416731,0,0,76.4789272030651,321.688416559315,"ISG15"
"negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)","1/31",0.0153956417644848,0.0294928559102782,0,0,73.9259259259259,308.542479281304,"PARP14"
"positive regulation of interleukin-10 production (GO:0032733)","1/32",0.0158887058240638,0.030075050309835,0,0,71.5376344086021,296.31937970283,"ISG15"
"apoptotic mitochondrial changes (GO:0008637)","1/33",0.0163815476907073,0.0306431303861466,0,0,69.2986111111111,284.928149930553,"IFI6"
"positive regulation of bone mineralization (GO:0030501)","1/36",0.0178587410119325,0.0319049418078345,0,0,63.3492063492063,254.997165595292,"ISG15"
"regulation of defense response to virus by host (GO:0050691)","1/36",0.0178587410119325,0.0319049418078345,0,0,63.3492063492063,254.997165595292,"DDX58"
"positive regulation of cytokine-mediated signaling pathway (GO:0001961)","1/36",0.0178587410119325,0.0319049418078345,0,0,63.3492063492063,254.997165595292,"PARP14"
"membrane fusion (GO:0061025)","1/36",0.0178587410119325,0.0319049418078345,0,0,63.3492063492063,254.997165595292,"MX1"
"negative regulation of innate immune response (GO:0045824)","1/38",0.0188424272009397,0.0329224826917518,0,0,59.9189189189189,237.976625944372,"ISG15"
"synaptic vesicle endocytosis (GO:0048488)","1/38",0.0188424272009397,0.0329224826917518,0,0,59.9189189189189,237.976625944372,"MX1"
"positive regulation of ossification (GO:0045778)","1/40",0.019825226718581,0.0342631635679825,0,0,56.8404558404558,222.860063552568,"ISG15"
"positive regulation of biomineral tissue development (GO:0070169)","1/41",0.0203162941970357,0.0347343094336417,0,0,55.4166666666667,215.921734165782,"ISG15"
"translesion synthesis (GO:0019985)","1/42",0.0208071402680989,0.0351950564109332,0,0,54.0623306233062,209.35416251688,"ISG15"
"DNA synthesis involved in DNA repair (GO:0000731)","1/43",0.0212977650246516,0.035645733041259,0,0,52.7724867724868,203.129383176071,"ISG15"
"postreplication repair (GO:0006301)","1/46",0.0227683122669265,0.037321254128261,0,0,49.2469135802469,186.270812956763,"ISG15"
"positive regulation of response to stimulus (GO:0048584)","1/46",0.0227683122669265,0.037321254128261,0,0,49.2469135802469,186.270812956763,"DDX58"
"regulation of interleukin-10 production (GO:0032653)","1/48",0.0237475721230066,0.0385292241587556,0,0,47.1465721040189,176.341144039401,"ISG15"
"receptor internalization (GO:0031623)","1/49",0.0242368708211977,0.0389258834401054,0,0,46.162037037037,171.717248380445,"MX1"
"negative regulation of protein ubiquitination (GO:0031397)","1/51",0.0252148061968427,0.0400915418529799,0,0,44.3111111111111,163.079241679152,"ISG15"
"negative regulation of cysteine-type endopeptidase activity (GO:2000117)","1/53",0.0261918594705428,0.041232729265508,0,0,42.6025641025641,155.171601418471,"IFI6"
"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)","1/55",0.0271680313352526,0.0419389998282054,0,0,41.0205761316872,147.908478586671,"IFI6"
"negative regulation of protein modification by small protein conjugation or removal (GO:1903321)","1/55",0.0271680313352526,0.0419389998282054,0,0,41.0205761316872,147.908478586671,"ISG15"
"positive regulation of interferon-gamma production (GO:0032729)","1/57",0.0281433225032358,0.0426170312191857,0,0,39.5515873015873,141.216773601099,"ISG15"
"regulation of bone mineralization (GO:0030500)","1/57",0.0281433225032358,0.0426170312191857,0,0,39.5515873015873,141.216773601099,"ISG15"
"receptor metabolic process (GO:0043112)","1/58",0.0286306380412392,0.0429459570618588,0,0,38.8557504873294,138.065278498392,"MX1"
"positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)","1/59",0.0291177336711439,0.0432684079786157,0,0,38.183908045977,135.033873528638,"PARP14"
"positive regulation of interleukin-8 production (GO:0032757)","1/61",0.030091265543298,0.0443010298276332,0,0,36.9074074074074,129.305852202468,"DDX58"
"positive regulation of viral process (GO:0048524)","1/63",0.0310639188209323,0.0453134228672315,0,0,35.7132616487455,123.98602688033,"IFIT1"
"regulation of RNA metabolic process (GO:0051252)","1/65",0.0320356942028436,0.0463061398022921,0,0,34.59375,119.03379191455,"OAS2"
"regulation of epidermal growth factor receptor signaling pathway (GO:0042058)","1/67",0.0330065923938032,0.0471255073393918,0,0,33.5420875420875,114.413669551498,"IFI6"
"interferon-gamma-mediated signaling pathway (GO:0060333)","1/68",0.0334917127632155,0.0471255073393918,0,0,33.0398009950249,112.218271659734,"OAS2"
"regulation of tyrosine phosphorylation of STAT protein (GO:0042509)","1/68",0.0334917127632155,0.0471255073393918,0,0,33.0398009950249,112.218271659734,"PARP14"
"proteolysis involved in cellular protein catabolic process (GO:0051603)","1/74",0.0363978383040336,0.0503239677420986,0,0,30.3150684931507,100.4412761917,"ISG15"
"negative regulation of protein binding (GO:0032091)","1/74",0.0363978383040336,0.0503239677420986,0,0,30.3150684931507,100.4412761917,"IFIT1"
"integrin-mediated signaling pathway (GO:0007229)","1/75",0.0368814272661001,0.0505529908216372,0,0,29.9039039039039,98.6842937720567,"ISG15"
"positive regulation of interleukin-6 production (GO:0032755)","1/76",0.0373647978046119,0.050777802144729,0,0,29.5037037037037,96.979448633994,"DDX58"
"negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)","1/80",0.03929609749471,0.0529498262852448,0,0,28.0042194092827,90.6392984988873,"IFI6"
"regulation of interleukin-8 production (GO:0032677)","1/81",0.039778377237952,0.053149260343146,0,0,27.6527777777778,89.1644960195625,"DDX58"
"regulation of interferon-gamma production (GO:0032649)","1/86",0.0421865092184754,0.0558971247144799,0,0,26.0196078431373,82.3690963539015,"ISG15"
"negative regulation of binding (GO:0051100)","1/88",0.0431482391729825,0.0566989258554068,0,0,25.418901660281,79.894497269575,"IFIT1"
"regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)","1/89",0.0436287781768768,0.0568604568042902,0,0,25.1287878787879,78.7043259793786,"IFI6"
"regulation of lipid metabolic process (GO:0019216)","1/92",0.045069092325524,0.0582600461768969,0,0,24.2967032967033,75.3090552102818,"HELZ2"
"intrinsic apoptotic signaling pathway (GO:0097193)","1/102",0.0498560516752303,0.0639283243254969,0,0,21.8800880088009,65.6099686868589,"IFI6"
"regulation of protein ubiquitination (GO:0031396)","1/109",0.0531940618974192,0.0676628467335172,0,0,20.4547325102881,60.0102682539226,"ISG15"
"regulation of interleukin-6 production (GO:0032675)","1/110",0.0536700579531297,0.0677265017027588,0,0,20.2660550458716,59.2761846669069,"DDX58"
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)","1/113",0.0550967542198213,0.0689794009523747,0,0,19.7202380952381,57.1623535389413,"HELZ2"
"positive regulation of protein metabolic process (GO:0051247)","1/115",0.0560468093341457,0.0696206459697592,0,0,19.3723196881092,55.8226575922836,"DDX58"
"positive regulation of protein-containing complex assembly (GO:0031334)","1/118",0.057470280137792,0.0702905733992994,0,0,18.8727445394112,53.9097556963256,"ISG15"
"regulation of protein binding (GO:0043393)","1/118",0.057470280137792,0.0702905733992994,0,0,18.8727445394112,53.9097556963256,"IFIT1"
"cellular response to interferon-gamma (GO:0071346)","1/121",0.0588918187809667,0.0714793831005626,0,0,18.3981481481481,52.1045324627346,"OAS2"
"regulation of primary metabolic process (GO:0080090)","1/130",0.0631448649915912,0.0760608601035075,0,0,17.1068044788975,47.2545322636978,"HELZ2"
"regulation of cell motility (GO:2000145)","1/133",0.0645586982519235,0.0771619276605788,0,0,16.7154882154882,45.8034534955504,"DDX58"
"positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)","1/134",0.0650295490975947,0.0771619276605788,0,0,16.5889724310777,45.336226888591,"PARP14"
"protein localization to organelle (GO:0033365)","1/142",0.068788684027997,0.0809703036283673,0,0,15.6414499605989,41.8677197466872,"ISG15"
"receptor-mediated endocytosis (GO:0006898)","1/143",0.0692576181978487,0.0809703036283673,0,0,15.5305164319249,41.4652695101873,"MX1"
"positive regulation of transcription by RNA polymerase II (GO:0045944)","2/908",0.072742753721698,0.0844240718375911,0,0,5.26600441501104,13.8012811979354,"HELZ2;DDX58"
"nuclear-transcribed mRNA catabolic process (GO:0000956)","1/171",0.0823017973441961,0.0948259838965737,0,0,12.9542483660131,32.3514519164839,"HELZ2"
"mitochondrion organization (GO:0007005)","1/175",0.0841517583384419,0.0962599250058436,0,0,12.6538952745849,31.320079634917,"MX1"
"cellular protein modification process (GO:0006464)","2/1025",0.0898556526364061,0.102050348351347,0,0,4.63514173998045,11.1686092828427,"ISG15;PARP14"
"negative regulation of macromolecule metabolic process (GO:0010605)","1/194",0.0928933214804807,0.104752043371606,0,0,11.3972366148532,27.0832935441002,"PARP14"
"modification-dependent protein catabolic process (GO:0019941)","1/201",0.0960949196820343,0.107599241052419,0,0,10.9944444444444,25.7535936845187,"ISG15"
"regulation of gene expression (GO:0010468)","2/1079",0.0981515118139089,0.109133499149731,0,0,4.39020427112349,10.190730736594,"DDX58;PARP14"
"membrane organization (GO:0061024)","1/242",0.114643770841896,0.125841588121282,0,0,9.10511756569848,19.7210072548235,"MX1"
"positive regulation of transcription, DNA-templated (GO:0045893)","2/1183",0.114761196714377,0.125841588121282,0,0,3.981583403895,8.61973731663295,"HELZ2;DDX58"
"positive regulation of DNA-binding transcription factor activity (GO:0051091)","1/246",0.116434944176165,0.12680243920555,0,0,8.9546485260771,19.2562783957447,"DDX58"
"protein deubiquitination (GO:0016579)","1/267",0.125785209489871,0.136053389856392,0,0,8.23893065998329,17.080782255369,"DDX58"
"protein modification by small protein removal (GO:0070646)","1/276",0.129765131699348,0.139409837433759,0,0,7.96565656565657,16.2661028404473,"DDX58"
"negative regulation of gene expression (GO:0010629)","1/322",0.149853440030554,0.159910717884954,0,0,6.80823814468674,12.9226999992016,"PARP14"
"negative regulation of programmed cell death (GO:0043069)","1/381",0.175007611491337,0.185508068180817,0,0,5.73391812865497,9.99379390899869,"IFI6"
"positive regulation of macromolecule metabolic process (GO:0010604)","1/384",0.176268551661655,0.185607282875518,0,0,5.68813460980563,9.87316022498115,"DDX58"
"regulation of cell migration (GO:0030334)","1/408",0.186293798433714,0.194031050047489,0,0,5.34616434616435,8.98385650257227,"DDX58"
"protein modification by small protein conjugation (GO:0032446)","1/409",0.186709123630603,0.194031050047489,0,0,5.33278867102397,8.94950387528057,"ISG15"
"positive regulation of gene expression (GO:0010628)","1/482",0.216517536062526,0.221908171843521,0,0,4.50658350658351,6.89545013213669,"DDX58"
"cellular response to cytokine stimulus (GO:0071345)","1/482",0.216517536062526,0.221908171843521,0,0,4.50658350658351,6.89545013213669,"IFIT1"
"negative regulation of apoptotic process (GO:0043066)","1/485",0.217721225204964,0.221908171843521,0,0,4.47796143250689,6.82683050731529,"IFI6"
"protein ubiquitination (GO:0016567)","1/525",0.233612154121261,0.236588105129176,0,0,4.12765055131467,6.00198777209275,"ISG15"
"regulation of transcription by RNA polymerase II (GO:0006357)","2/2206",0.303958566301509,0.305882354695822,0,0,2.01746823956443,2.40253005942962,"HELZ2;DDX58"
"regulation of apoptotic process (GO:0042981)","1/742",0.314867568232226,0.314867568232226,0,0,2.88633978107662,3.33546333394087,"IFI6"
