"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"regulation of astrocyte activation (GO:0061888)","1/5",0.00249770786419674,0.0179279742887494,0,0,555.166666666667,3326.77064151216,"TREM2"
"cadmium ion transmembrane transport (GO:0070574)","1/5",0.00249770786419674,0.0179279742887494,0,0,555.166666666667,3326.77064151216,"SLC11A1"
"cadmium ion transport (GO:0015691)","1/5",0.00249770786419674,0.0179279742887494,0,0,555.166666666667,3326.77064151216,"SLC11A1"
"negative regulation of sterol biosynthetic process (GO:0106119)","1/5",0.00249770786419674,0.0179279742887494,0,0,555.166666666667,3326.77064151216,"APOE"
"regulation of hippocampal neuron apoptotic process (GO:0110089)","1/5",0.00249770786419674,0.0179279742887494,0,0,555.166666666667,3326.77064151216,"TREM2"
"cellular response to testosterone stimulus (GO:0071394)","1/5",0.00249770786419674,0.0179279742887494,0,0,555.166666666667,3326.77064151216,"SPP1"
"chemokine (C-X-C motif) ligand 12 signaling pathway (GO:0038146)","1/5",0.00249770786419674,0.0179279742887494,0,0,555.166666666667,3326.77064151216,"TREM2"
"regulation of inward rectifier potassium channel activity (GO:1901979)","1/5",0.00249770786419674,0.0179279742887494,0,0,555.166666666667,3326.77064151216,"TREM2"
"regulation of low-density lipoprotein particle receptor catabolic process (GO:0032803)","1/5",0.00249770786419674,0.0179279742887494,0,0,555.166666666667,3326.77064151216,"APOE"
"negative regulation of astrocyte differentiation (GO:0048712)","1/6",0.00299657817287215,0.0179279742887494,0,0,444.111111111111,2580.41179429264,"TREM2"
"positive regulation of antigen processing and presentation (GO:0002579)","1/6",0.00299657817287215,0.0179279742887494,0,0,444.111111111111,2580.41179429264,"SLC11A1"
"regulation of resting membrane potential (GO:0060075)","1/6",0.00299657817287215,0.0179279742887494,0,0,444.111111111111,2580.41179429264,"TREM2"
"positive regulation of cholesterol storage (GO:0010886)","1/6",0.00299657817287215,0.0179279742887494,0,0,444.111111111111,2580.41179429264,"MSR1"
"positive regulation of dendritic cell antigen processing and presentation (GO:0002606)","1/6",0.00299657817287215,0.0179279742887494,0,0,444.111111111111,2580.41179429264,"SLC11A1"
"negative regulation of fat cell proliferation (GO:0070345)","1/6",0.00299657817287215,0.0179279742887494,0,0,444.111111111111,2580.41179429264,"TREM2"
"response to testosterone (GO:0033574)","1/6",0.00299657817287215,0.0179279742887494,0,0,444.111111111111,2580.41179429264,"SPP1"
"positive regulation of lipoprotein particle clearance (GO:0010986)","1/6",0.00299657817287215,0.0179279742887494,0,0,444.111111111111,2580.41179429264,"TREM2"
"positive regulation of microglial cell activation (GO:1903980)","1/6",0.00299657817287215,0.0179279742887494,0,0,444.111111111111,2580.41179429264,"TREM2"
"positive regulation of microglial cell migration (GO:1904141)","1/6",0.00299657817287215,0.0179279742887494,0,0,444.111111111111,2580.41179429264,"TREM2"
"negative regulation of sequestering of triglyceride (GO:0010891)","1/6",0.00299657817287215,0.0179279742887494,0,0,444.111111111111,2580.41179429264,"TREM2"
"negative regulation of toll-like receptor 2 signaling pathway (GO:0034136)","1/6",0.00299657817287215,0.0179279742887494,0,0,444.111111111111,2580.41179429264,"TREM2"
"macromolecule biosynthetic process (GO:0009059)","1/6",0.00299657817287215,0.0179279742887494,0,0,444.111111111111,2580.41179429264,"SLC11A1"
"neurotransmitter-gated ion channel clustering (GO:0072578)","1/6",0.00299657817287215,0.0179279742887494,0,0,444.111111111111,2580.41179429264,"APOE"
"positive regulation of ERK1 and ERK2 cascade (GO:0070374)","2/172",0.00316222320871428,0.0179279742887494,0,0,29.1470588235294,167.784459768523,"TREM2;APOE"
"defense response to bacterium (GO:0042742)","2/176",0.00330792101565095,0.0179279742887494,0,0,28.4712643678161,162.611786591617,"SLC11A1;TREM2"
"negative regulation of immune response (GO:0050777)","2/178",0.00338194005112275,0.0179279742887494,0,0,28.1448863636364,160.124863949184,"FCGR3A;TREM2"
"regulation of immune response (GO:0050776)","2/179",0.00341924152771457,0.0179279742887494,0,0,27.9844632768362,158.905200042047,"FCGR3A;TREM2"
"negative regulation of NLRP3 inflammasome complex assembly (GO:1900226)","1/7",0.003495224297089,0.0179279742887494,0,0,370.074074074074,2093.27134911451,"TREM2"
"negative regulation of p38MAPK cascade (GO:1903753)","1/7",0.003495224297089,0.0179279742887494,0,0,370.074074074074,2093.27134911451,"TREM2"
"regulation of fat cell proliferation (GO:0070344)","1/7",0.003495224297089,0.0179279742887494,0,0,370.074074074074,2093.27134911451,"TREM2"
"regulation of glial cell apoptotic process (GO:0034350)","1/7",0.003495224297089,0.0179279742887494,0,0,370.074074074074,2093.27134911451,"TREM2"
"positive regulation of receptor catabolic process (GO:2000646)","1/7",0.003495224297089,0.0179279742887494,0,0,370.074074074074,2093.27134911451,"APOE"
"chylomicron remnant clearance (GO:0034382)","1/7",0.003495224297089,0.0179279742887494,0,0,370.074074074074,2093.27134911451,"APOE"
"regulation of microglial cell migration (GO:1904139)","1/7",0.003495224297089,0.0179279742887494,0,0,370.074074074074,2093.27134911451,"TREM2"
"regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903376)","1/7",0.003495224297089,0.0179279742887494,0,0,370.074074074074,2093.27134911451,"TREM2"
"negative regulation of cytokine production (GO:0001818)","2/182",0.00353231182706702,0.0179279742887494,0,0,27.5138888888889,155.337988558237,"SLC11A1;TREM2"
"positive regulation of apoptotic cell clearance (GO:2000427)","1/8",0.00399364626134036,0.0179279742887494,0,0,317.190476190476,1751.8590547314,"TREM2"
"regulation of transcription from RNA polymerase II promoter in response to oxidative stress (GO:0043619)","1/8",0.00399364626134036,0.0179279742887494,0,0,317.190476190476,1751.8590547314,"HMOX1"
"negative regulation of glial cell apoptotic process (GO:0034351)","1/8",0.00399364626134036,0.0179279742887494,0,0,317.190476190476,1751.8590547314,"TREM2"
"regulation of Cdc42 protein signal transduction (GO:0032489)","1/8",0.00399364626134036,0.0179279742887494,0,0,317.190476190476,1751.8590547314,"APOE"
"positive regulation of glial cell migration (GO:1903977)","1/8",0.00399364626134036,0.0179279742887494,0,0,317.190476190476,1751.8590547314,"TREM2"
"negative regulation of long-term synaptic potentiation (GO:1900272)","1/8",0.00399364626134036,0.0179279742887494,0,0,317.190476190476,1751.8590547314,"APOE"
"regulation of dendritic spine maintenance (GO:1902950)","1/8",0.00399364626134036,0.0179279742887494,0,0,317.190476190476,1751.8590547314,"APOE"
"positive regulation of membrane invagination (GO:1905155)","1/8",0.00399364626134036,0.0179279742887494,0,0,317.190476190476,1751.8590547314,"TREM2"
"regulation of extent of cell growth (GO:0061387)","1/8",0.00399364626134036,0.0179279742887494,0,0,317.190476190476,1751.8590547314,"APOE"
"dendritic spine maintenance (GO:0097062)","1/8",0.00399364626134036,0.0179279742887494,0,0,317.190476190476,1751.8590547314,"TREM2"
"osteoblast development (GO:0002076)","1/8",0.00399364626134036,0.0179279742887494,0,0,317.190476190476,1751.8590547314,"CLEC5A"
"regulation of nitrogen compound metabolic process (GO:0051171)","1/8",0.00399364626134036,0.0179279742887494,0,0,317.190476190476,1751.8590547314,"APOE"
"regulation of oxidative stress-induced neuron death (GO:1903203)","1/8",0.00399364626134036,0.0179279742887494,0,0,317.190476190476,1751.8590547314,"TREM2"
"negative regulation of macromolecule metabolic process (GO:0010605)","2/194",0.00400200260171112,0.0179279742887494,0,0,25.7786458333333,142.32288262374,"MSR1;APOE"
"regulation of macromolecule metabolic process (GO:0060255)","2/200",0.00424723213453984,0.0179279742887494,0,0,24.989898989899,136.482027723625,"TREM2;APOE"
"positive regulation of ATP biosynthetic process (GO:2001171)","1/9",0.00449184410751083,0.0179279742887494,0,0,277.527777777778,1500.17416789664,"TREM2"
"positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903589)","1/9",0.00449184410751083,0.0179279742887494,0,0,277.527777777778,1500.17416789664,"HMOX1"
"regulation of T-helper 1 type immune response (GO:0002825)","1/9",0.00449184410751083,0.0179279742887494,0,0,277.527777777778,1500.17416789664,"SLC11A1"
"positive regulation of cholesterol esterification (GO:0010873)","1/9",0.00449184410751083,0.0179279742887494,0,0,277.527777777778,1500.17416789664,"APOE"
"regulation of complement activation, classical pathway (GO:0030450)","1/9",0.00449184410751083,0.0179279742887494,0,0,277.527777777778,1500.17416789664,"TREM2"
"response to vitamin (GO:0033273)","1/9",0.00449184410751083,0.0179279742887494,0,0,277.527777777778,1500.17416789664,"SPP1"
"response to vitamin D (GO:0033280)","1/9",0.00449184410751083,0.0179279742887494,0,0,277.527777777778,1500.17416789664,"SPP1"
"regulation of dendritic cell antigen processing and presentation (GO:0002604)","1/9",0.00449184410751083,0.0179279742887494,0,0,277.527777777778,1500.17416789664,"SLC11A1"
"positive regulation of phagocytosis, engulfment (GO:0060100)","1/9",0.00449184410751083,0.0179279742887494,0,0,277.527777777778,1500.17416789664,"TREM2"
"sterol catabolic process (GO:0016127)","1/9",0.00449184410751083,0.0179279742887494,0,0,277.527777777778,1500.17416789664,"APOE"
"synapse pruning (GO:0098883)","1/9",0.00449184410751083,0.0179279742887494,0,0,277.527777777778,1500.17416789664,"TREM2"
"cholesterol catabolic process (GO:0006707)","1/9",0.00449184410751083,0.0179279742887494,0,0,277.527777777778,1500.17416789664,"APOE"
"chylomicron remodeling (GO:0034371)","1/9",0.00449184410751083,0.0179279742887494,0,0,277.527777777778,1500.17416789664,"APOE"
"very-low-density lipoprotein particle remodeling (GO:0034372)","1/9",0.00449184410751083,0.0179279742887494,0,0,277.527777777778,1500.17416789664,"APOE"
"negative regulation of cholesterol storage (GO:0010887)","1/10",0.00498981788934786,0.0184582694280754,0,0,246.679012345679,1307.48654986014,"TREM2"
"regulation of cell activation (GO:0050865)","1/10",0.00498981788934786,0.0184582694280754,0,0,246.679012345679,1307.48654986014,"TREM2"
"negative regulation of leukocyte migration (GO:0002686)","1/10",0.00498981788934786,0.0184582694280754,0,0,246.679012345679,1307.48654986014,"HMOX1"
"negative regulation of phosphatidylinositol 3-kinase signaling (GO:0014067)","1/10",0.00498981788934786,0.0184582694280754,0,0,246.679012345679,1307.48654986014,"TREM2"
"cellular response to oxidised low-density lipoprotein particle stimulus (GO:0140052)","1/10",0.00498981788934786,0.0184582694280754,0,0,246.679012345679,1307.48654986014,"TREM2"
"negative regulation of toll-like receptor 4 signaling pathway (GO:0034144)","1/10",0.00498981788934786,0.0184582694280754,0,0,246.679012345679,1307.48654986014,"TREM2"
"chylomicron assembly (GO:0034378)","1/10",0.00498981788934786,0.0184582694280754,0,0,246.679012345679,1307.48654986014,"APOE"
"regulation of low-density lipoprotein particle clearance (GO:0010988)","1/10",0.00498981788934786,0.0184582694280754,0,0,246.679012345679,1307.48654986014,"TREM2"
"regulation of phagocytosis, engulfment (GO:0060099)","1/10",0.00498981788934786,0.0184582694280754,0,0,246.679012345679,1307.48654986014,"TREM2"
"regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)","2/224",0.00529656149381552,0.0187732578150785,0,0,22.2612612612613,116.664534985903,"HMOX1;TREM2"
"positive regulation of bone resorption (GO:0045780)","1/11",0.00548756766902295,0.0187732578150785,0,0,222,1155.5699775562,"SPP1"
"alcohol catabolic process (GO:0046164)","1/11",0.00548756766902295,0.0187732578150785,0,0,222,1155.5699775562,"APOE"
"fatty acid homeostasis (GO:0055089)","1/11",0.00548756766902295,0.0187732578150785,0,0,222,1155.5699775562,"APOE"
"regulation of toll-like receptor 2 signaling pathway (GO:0034135)","1/11",0.00548756766902295,0.0187732578150785,0,0,222,1155.5699775562,"TREM2"
"positive regulation of phospholipid transport (GO:2001140)","1/11",0.00548756766902295,0.0187732578150785,0,0,222,1155.5699775562,"APOE"
"lipoprotein biosynthetic process (GO:0042158)","1/11",0.00548756766902295,0.0187732578150785,0,0,222,1155.5699775562,"APOE"
"lipoprotein catabolic process (GO:0042159)","1/11",0.00548756766902295,0.0187732578150785,0,0,222,1155.5699775562,"APOE"
"positive regulation of voltage-gated potassium channel activity (GO:1903818)","1/11",0.00548756766902295,0.0187732578150785,0,0,222,1155.5699775562,"TREM2"
"positive regulation by host of viral process (GO:0044794)","1/11",0.00548756766902295,0.0187732578150785,0,0,222,1155.5699775562,"APOE"
"inflammatory response (GO:0006954)","2/230",0.00557582282426693,0.0189328312316526,0,0,21.6688596491228,112.446546660068,"SLC11A1;OLR1"
"regulation of ERK1 and ERK2 cascade (GO:0070372)","2/238",0.0059585913720441,0.0191775883674784,0,0,20.9258474576271,107.201466999706,"TREM2;APOE"
"regulation of amyloid precursor protein catabolic process (GO:1902991)","1/12",0.00598509351248777,0.0191775883674784,0,0,201.808080808081,1032.95129457314,"APOE"
"negative regulation of hemostasis (GO:1900047)","1/12",0.00598509351248777,0.0191775883674784,0,0,201.808080808081,1032.95129457314,"APOE"
"regulation of cholesterol esterification (GO:0010872)","1/12",0.00598509351248777,0.0191775883674784,0,0,201.808080808081,1032.95129457314,"APOE"
"positive regulation of neuroinflammatory response (GO:0150078)","1/12",0.00598509351248777,0.0191775883674784,0,0,201.808080808081,1032.95129457314,"TREM2"
"positive regulation of T-helper 1 type immune response (GO:0002827)","1/12",0.00598509351248777,0.0191775883674784,0,0,201.808080808081,1032.95129457314,"SLC11A1"
"modulation by host of viral process (GO:0044788)","1/12",0.00598509351248777,0.0191775883674784,0,0,201.808080808081,1032.95129457314,"APOE"
"phospholipid efflux (GO:0033700)","1/12",0.00598509351248777,0.0191775883674784,0,0,201.808080808081,1032.95129457314,"APOE"
"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824)","1/13",0.00648239549203707,0.0195330460190521,0,0,184.981481481481,932.059746399125,"SLC11A1"
"positive regulation of calcium-mediated signaling (GO:0050850)","1/13",0.00648239549203707,0.0195330460190521,0,0,184.981481481481,932.059746399125,"TREM2"
"high-density lipoprotein particle assembly (GO:0034380)","1/13",0.00648239549203707,0.0195330460190521,0,0,184.981481481481,932.059746399125,"APOE"
"cellular component maintenance (GO:0043954)","1/13",0.00648239549203707,0.0195330460190521,0,0,184.981481481481,932.059746399125,"TREM2"
"macrophage activation involved in immune response (GO:0002281)","1/13",0.00648239549203707,0.0195330460190521,0,0,184.981481481481,932.059746399125,"TREM2"
"positive regulation of purine nucleotide biosynthetic process (GO:1900373)","1/13",0.00648239549203707,0.0195330460190521,0,0,184.981481481481,932.059746399125,"TREM2"
"positive regulation of steroid metabolic process (GO:0045940)","1/13",0.00648239549203707,0.0195330460190521,0,0,184.981481481481,932.059746399125,"APOE"
"triglyceride-rich lipoprotein particle remodeling (GO:0034370)","1/13",0.00648239549203707,0.0195330460190521,0,0,184.981481481481,932.059746399125,"APOE"
"negative regulation of alcohol biosynthetic process (GO:1902931)","1/13",0.00648239549203707,0.0195330460190521,0,0,184.981481481481,932.059746399125,"APOE"
"negative regulation of coagulation (GO:0050819)","1/14",0.00697947368021334,0.0200991172436523,0,0,170.74358974359,847.704661538015,"APOE"
"regulation of cell projection organization (GO:0031344)","1/14",0.00697947368021334,0.0200991172436523,0,0,170.74358974359,847.704661538015,"TREM2"
"negative regulation of neuroinflammatory response (GO:0150079)","1/14",0.00697947368021334,0.0200991172436523,0,0,170.74358974359,847.704661538015,"TREM2"
"steroid catabolic process (GO:0006706)","1/14",0.00697947368021334,0.0200991172436523,0,0,170.74358974359,847.704661538015,"SPP1"
"cGMP-mediated signaling (GO:0019934)","1/14",0.00697947368021334,0.0200991172436523,0,0,170.74358974359,847.704661538015,"APOE"
"manganese ion transport (GO:0006828)","1/14",0.00697947368021334,0.0200991172436523,0,0,170.74358974359,847.704661538015,"SLC11A1"
"defense response to protozoan (GO:0042832)","1/14",0.00697947368021334,0.0200991172436523,0,0,170.74358974359,847.704661538015,"SLC11A1"
"regulation of sequestering of triglyceride (GO:0010889)","1/15",0.00747632815644859,0.0208695049765896,0,0,158.539682539683,776.212425317664,"TREM2"
"positive regulation of membrane protein ectodomain proteolysis (GO:0051044)","1/15",0.00747632815644859,0.0208695049765896,0,0,158.539682539683,776.212425317664,"APOE"
"regulation of establishment of protein localization (GO:0070201)","1/15",0.00747632815644859,0.0208695049765896,0,0,158.539682539683,776.212425317664,"TREM2"
"T cell proliferation (GO:0042098)","1/15",0.00747632815644859,0.0208695049765896,0,0,158.539682539683,776.212425317664,"SLC11A1"
"regulation of microglial cell activation (GO:1903978)","1/15",0.00747632815644859,0.0208695049765896,0,0,158.539682539683,776.212425317664,"TREM2"
"positive regulation of MAPK cascade (GO:0043410)","2/274",0.00782632910842195,0.0213393902562714,0,0,18.1231617647059,87.9020774422358,"TREM2;APOE"
"regulation of ATP biosynthetic process (GO:2001169)","1/16",0.00797295899684864,0.0213393902562714,0,0,147.962962962963,714.912587220804,"TREM2"
"regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903587)","1/16",0.00797295899684864,0.0213393902562714,0,0,147.962962962963,714.912587220804,"HMOX1"
"heme catabolic process (GO:0042167)","1/16",0.00797295899684864,0.0213393902562714,0,0,147.962962962963,714.912587220804,"HMOX1"
"negative regulation of platelet activation (GO:0010544)","1/16",0.00797295899684864,0.0213393902562714,0,0,147.962962962963,714.912587220804,"APOE"
"positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)","1/16",0.00797295899684864,0.0213393902562714,0,0,147.962962962963,714.912587220804,"TREM2"
"porphyrin-containing compound catabolic process (GO:0006787)","1/16",0.00797295899684864,0.0213393902562714,0,0,147.962962962963,714.912587220804,"HMOX1"
"regulation of cholesterol biosynthetic process (GO:0045540)","1/17",0.00846936628057759,0.0218952366912659,0,0,138.708333333333,661.819014297417,"APOE"
"reverse cholesterol transport (GO:0043691)","1/17",0.00846936628057759,0.0218952366912659,0,0,138.708333333333,661.819014297417,"APOE"
"positive regulation of macrophage activation (GO:0043032)","1/17",0.00846936628057759,0.0218952366912659,0,0,138.708333333333,661.819014297417,"TREM2"
"regulation of leukocyte migration (GO:0002685)","1/17",0.00846936628057759,0.0218952366912659,0,0,138.708333333333,661.819014297417,"HMOX1"
"regulation of NLRP3 inflammasome complex assembly (GO:1900225)","1/17",0.00846936628057759,0.0218952366912659,0,0,138.708333333333,661.819014297417,"TREM2"
"negative regulation of amyloid-beta formation (GO:1902430)","1/17",0.00846936628057759,0.0218952366912659,0,0,138.708333333333,661.819014297417,"APOE"
"positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050)","1/18",0.00896555009334736,0.0219642208323473,0,0,130.542483660131,615.425022203049,"HMOX1"
"amyloid precursor protein metabolic process (GO:0042982)","1/18",0.00896555009334736,0.0219642208323473,0,0,130.542483660131,615.425022203049,"APOE"
"response to axon injury (GO:0048678)","1/18",0.00896555009334736,0.0219642208323473,0,0,130.542483660131,615.425022203049,"TREM2"
"high-density lipoprotein particle remodeling (GO:0034375)","1/18",0.00896555009334736,0.0219642208323473,0,0,130.542483660131,615.425022203049,"APOE"
"positive regulation of macrophage derived foam cell differentiation (GO:0010744)","1/18",0.00896555009334736,0.0219642208323473,0,0,130.542483660131,615.425022203049,"MSR1"
"positive regulation of nitric-oxide synthase activity (GO:0051000)","1/18",0.00896555009334736,0.0219642208323473,0,0,130.542483660131,615.425022203049,"APOE"
"nitric oxide mediated signal transduction (GO:0007263)","1/18",0.00896555009334736,0.0219642208323473,0,0,130.542483660131,615.425022203049,"APOE"
"regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175)","1/18",0.00896555009334736,0.0219642208323473,0,0,130.542483660131,615.425022203049,"TREM2"
"endothelial cell proliferation (GO:0001935)","1/18",0.00896555009334736,0.0219642208323473,0,0,130.542483660131,615.425022203049,"HMOX1"
"pyroptosis (GO:0070269)","1/19",0.00946151051239574,0.0219642208323473,0,0,123.283950617284,574.567716360615,"TREM2"
"positive regulation of cellular protein catabolic process (GO:1903364)","1/19",0.00946151051239574,0.0219642208323473,0,0,123.283950617284,574.567716360615,"APOE"
"negative regulation of cytokine production involved in inflammatory response (GO:1900016)","1/19",0.00946151051239574,0.0219642208323473,0,0,123.283950617284,574.567716360615,"TREM2"
"positive regulation of establishment of protein localization (GO:1904951)","1/19",0.00946151051239574,0.0219642208323473,0,0,123.283950617284,574.567716360615,"TREM2"
