"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530","1/78",0.038330883967986,0.0610165091735287,0,0,28.7344877344877,93.7175127185076,"FGFR3"
"Signaling By FGFR R-HSA-190236","1/86",0.0421865092184754,0.0658109543808216,0,0,26.0196078431373,82.3690963539015,"FGFR3"
"Visual Phototransduction R-HSA-2187338","1/98",0.0479438656358351,0.0733259121489242,0,0,22.786941580756,69.220448859451,"SDC1"
"PI3K/AKT Signaling In Cancer R-HSA-2219528","1/105",0.0512879221660425,0.0761821299343742,0,0,21.2457264957265,63.1061811953445,"FGFR3"
"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558","1/106",0.0517647805964338,0.0761821299343742,0,0,21.042328042328,62.3072859663839,"FGFR3"
"Negative Regulation Of PI3K/AKT Network R-HSA-199418","1/113",0.0550967542198213,0.0795842005397419,0,0,19.7202380952381,57.1623535389413,"FGFR3"
"Glycosaminoglycan Metabolism R-HSA-1630316","1/120",0.0584181871042884,0.0828476108024454,0,0,18.5536881419234,52.6948494662401,"SDC1"
"Cell Surface Interactions At Vascular Wall R-HSA-202733","1/134",0.0650295490975947,0.0893883129184988,0,0,16.5889724310777,45.336226888591,"SDC1"
"Immune System R-HSA-168256","3/1943",0.0653222286712107,0.0893883129184988,0,0,3.98748159057437,10.8795360538868,"TRIM29;SDC1;IRF6"
"Diseases Of Glycosylation R-HSA-3781865","1/143",0.0692576181978487,0.0931395555074517,0,0,15.5305164319249,41.4652695101873,"SDC1"
"Metabolism Of Vitamins And Cofactors R-HSA-196854","1/186",0.0892218578773956,0.117954320583676,0,0,11.8948948948949,28.7455506425572,"SDC1"
"Diseases Of Metabolism R-HSA-5668914","1/247",0.116882227629419,0.151946895918245,0,0,8.91779584462511,19.1428375827684,"SDC1"
"PIP3 Activates AKT Signaling R-HSA-1257604","1/268",0.126228230552969,0.160473780229271,0,0,8.20765709529755,16.9870895989129,"FGFR3"
"RAF/MAP Kinase Cascade R-HSA-5673001","1/271",0.127556081720703,0.160473780229271,0,0,8.11522633744856,16.7108672123196,"FGFR3"
"MAPK1/MAPK3 Signaling R-HSA-5684996","1/277",0.13020633712783,0.160474487459735,0,0,7.93639291465378,16.1794074023996,"FGFR3"
"SARS-CoV-2 Infection R-HSA-9694516","1/283",0.132849344630649,0.160474487459735,0,0,7.76516942474389,15.6743015181887,"SDC1"
"Metabolism Of Carbohydrates R-HSA-71387","1/285",0.133728739549779,0.160474487459735,0,0,7.70970266040689,15.5114735297316,"SDC1"
"Extracellular Matrix Organization R-HSA-1474244","1/291",0.136362110630483,0.161155221654207,0,0,7.54789272030651,15.038733587438,"SDC1"
"Intracellular Signaling By Second Messengers R-HSA-9006925","1/306",0.142914046894637,0.16637754713107,0,0,7.1712204007286,13.9516946278896,"FGFR3"
"MAPK Family Signaling Cascades R-HSA-5683057","1/318",0.148123349046724,0.169906194494772,0,0,6.89554854539082,13.1684974115401,"FGFR3"
"SARS-CoV Infections R-HSA-9679506","1/369",0.169946460366191,0.192113389979172,0,0,5.92451690821256,10.4998544260896,"SDC1"
"Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202","1/424",0.192916149221479,0.214963709132505,0,0,5.13974257945889,8.45744458719097,"FGFR3"
"Signaling By Interleukins R-HSA-449147","1/453",0.204795643403638,0.224986763175828,0,0,4.80285152409046,7.6160865441258,"SDC1"
"Disease R-HSA-1643685","2/1736",0.21328480564608,0.23105853944992,0,0,2.6320645905421,4.06687377692315,"SDC1;FGFR3"
"Hemostasis R-HSA-109582","1/576",0.253451514028434,0.270811206770108,0,0,3.75169082125604,5.1495060685905,"SDC1"
"Sensory Perception R-HSA-9709957","1/616",0.26868703668183,0.283210660286254,0,0,3.50045167118338,4.60032162174622,"SDC1"
"Transport Of Small Molecules R-HSA-382551","1/706",0.30194872208928,0.314026670972851,0,0,3.03940110323089,3.6396769563828,"AQP3"
"Signal Transduction R-HSA-162582","2/2465",0.35434073331082,0.363665489450579,0,0,1.77902963865205,1.84573667712098,"TNS4;FGFR3"
"Infectious Disease R-HSA-5663205","1/961",0.388927920080088,0.39397893202918,0,0,2.2025462962963,2.07999936905332,"SDC1"
"Metabolism R-HSA-1430728","1/2049",0.660784294767674,0.660784294767674,0,0,0.973415798611111,0.403313249740159,"SDC1"
