"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"interferon-gamma-mediated signaling pathway (GO:0060333)","1/68",0.0334917127632155,0.0612792504222447,0,0,33.0398009950249,112.218271659734,"IRF6"
"regulation of tyrosine phosphorylation of STAT protein (GO:0042509)","1/68",0.0334917127632155,0.0612792504222447,0,0,33.0398009950249,112.218271659734,"FGFR3"
"peptidyl-tyrosine phosphorylation (GO:0018108)","1/69",0.033976614095502,0.0612792504222447,0,0,32.5522875816993,110.094532313003,"FGFR3"
"cellular response to decreased oxygen levels (GO:0036294)","1/69",0.033976614095502,0.0612792504222447,0,0,32.5522875816993,110.094532313003,"AQP3"
"response to metal ion (GO:0010038)","1/71",0.0349457600054769,0.061697077254807,0,0,31.6190476190476,106.048961940834,"AQP3"
"extrinsic apoptotic signaling pathway (GO:0097191)","1/72",0.0354300047601862,0.061697077254807,0,0,31.1721439749609,104.121077653703,"FGFR3"
"cytokine-mediated signaling pathway (GO:0019221)","2/621",0.0367181577528846,0.0620837358979352,0,0,7.8235056542811,25.8526483557805,"SDC1;IRF6"
"fibroblast growth factor receptor signaling pathway (GO:0008543)","1/75",0.0368814272661001,0.0620837358979352,0,0,29.9039039039039,98.6842937720567,"FGFR3"
"negative regulation of developmental process (GO:0051093)","1/77",0.0378479500125182,0.0626662778895793,0,0,29.1140350877193,95.3245466085723,"FGFR3"
"cellular response to fibroblast growth factor stimulus (GO:0044344)","1/92",0.045069092325524,0.0711246613262175,0,0,24.2967032967033,75.3090552102818,"FGFR3"
"positive regulation of cellular component biogenesis (GO:0044089)","1/92",0.045069092325524,0.0711246613262175,0,0,24.2967032967033,75.3090552102818,"SDC1"
"retinoid metabolic process (GO:0001523)","1/92",0.045069092325524,0.0711246613262175,0,0,24.2967032967033,75.3090552102818,"SDC1"
"regulation of kinase activity (GO:0043549)","1/94",0.0460282169261212,0.0715207678390498,0,0,23.7718040621266,73.1815144736218,"FGFR3"
"glycosaminoglycan biosynthetic process (GO:0006024)","1/97",0.0474652783026246,0.072636259220683,0,0,23.025462962963,70.1760117408653,"SDC1"
"epithelial cell differentiation (GO:0030855)","1/101",0.0493783294859183,0.074435989225041,0,0,22.1,66.4821841215198,"IRF6"
"response to calcium ion (GO:0051592)","1/107",0.0522414233078483,0.077593878736657,0,0,20.8427672955975,61.5253385208774,"AQP3"
"regulation of cell population proliferation (GO:0042127)","2/764",0.0535085679937446,0.0783241357589596,0,0,6.30839895013123,18.4704463768461,"IRF6;FGFR3"
"response to lipid (GO:0033993)","1/114",0.0555718892963041,0.079052969280658,0,0,19.5447394296952,56.4858174108685,"AQP3"
"positive regulation of kinase activity (GO:0033674)","1/114",0.0555718892963041,0.079052969280658,0,0,19.5447394296952,56.4858174108685,"FGFR3"
"cellular response to interferon-gamma (GO:0071346)","1/121",0.0588918187809667,0.082612134678856,0,0,18.3981481481481,52.1045324627346,"IRF6"
"negative regulation of growth (GO:0045926)","1/126",0.0612567624754281,0.0847525069865512,0,0,17.6577777777778,49.3125409946923,"FGFR3"
"cellular response to hypoxia (GO:0071456)","1/131",0.0636163562830487,0.0868277295214583,0,0,16.974358974359,46.7624012780488,"AQP3"
"positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)","1/134",0.0650295490975947,0.0875731261180943,0,0,16.5889724310777,45.336226888591,"FGFR3"
"enzyme linked receptor protein signaling pathway (GO:0007167)","1/140",0.0678501777388972,0.0901693151530081,0,0,15.8681055155875,42.6923964226082,"FGFR3"
"positive regulation of transferase activity (GO:0051347)","1/148",0.071599102719536,0.0939157061645862,0,0,14.9984882842026,39.5461051543327,"FGFR3"
"positive regulation of transcription by RNA polymerase II (GO:0045944)","2/908",0.072742753721698,0.094192540075532,0,0,5.26600441501104,13.8012811979354,"IRF6;BARX2"
"skeletal system development (GO:0001501)","1/158",0.0762661742978172,0.0968380174442473,0,0,14.036093418259,36.1222480385121,"FGFR3"
"protein autophosphorylation (GO:0046777)","1/159",0.0767317181460946,0.0968380174442473,0,0,13.9465541490858,35.806942671223,"FGFR3"
"positive regulation of protein kinase B signaling (GO:0051897)","1/161",0.0776621724057825,0.0968380174442473,0,0,13.7708333333333,35.1898082282458,"FGFR3"
"regulation of MAPK cascade (GO:0043408)","1/166",0.0799846170711101,0.098517638099782,0,0,13.3501683501683,33.7214699138248,"FGFR3"
"positive regulation of ERK1 and ERK2 cascade (GO:0070374)","1/172",0.0827646026035753,0.100713552565796,0,0,12.8778427550357,32.0884266760251,"FGFR3"
"regulation of protein kinase B signaling (GO:0051896)","1/207",0.0988310484246783,0.118832570129673,0,0,10.6709816612729,24.6963167079631,"FGFR3"
"regulation of ERK1 and ERK2 cascade (GO:0070372)","1/238",0.112849330203156,0.134091557064926,0,0,9.26066572902016,20.2040102661932,"FGFR3"
"positive regulation of transcription, DNA-templated (GO:0045893)","2/1183",0.114761196714377,0.134777684513396,0,0,3.981583403895,8.61973731663295,"IRF6;BARX2"
"positive regulation of phosphorylation (GO:0042327)","1/253",0.119561651506646,0.138801457496221,0,0,8.70282186948854,18.4841246514568,"FGFR3"
"positive regulation of MAPK cascade (GO:0043410)","1/274",0.128882116513431,0.147921520089279,0,0,8.02482702482702,16.4417239696592,"FGFR3"
"regulation of cell cycle (GO:0051726)","1/296",0.138551080607614,0.157232125183922,0,0,7.4180790960452,14.6619535677713,"IRF6"
"MAPK cascade (GO:0000165)","1/303",0.141607249912792,0.158914802679911,0,0,7.24356144223694,14.1589743330271,"FGFR3"
"negative regulation of cell population proliferation (GO:0008285)","1/379",0.174166019870214,0.193305142932875,0,0,5.76484420928865,10.0754851223449,"IRF6"
"transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)","1/404",0.184630588158104,0.202692276130092,0,0,5.40033085194375,9.12330960396866,"FGFR3"
"positive regulation of cell population proliferation (GO:0008284)","1/474",0.213299544694369,0.231647892625067,0,0,4.58468404980033,7.08360179705667,"FGFR3"
"cellular response to cytokine stimulus (GO:0071345)","1/482",0.216517536062526,0.232641182365054,0,0,4.50658350658351,6.89545013213669,"SDC1"
"protein phosphorylation (GO:0006468)","1/496",0.222120526143145,0.236149190952186,0,0,4.37598204264871,6.58381872838317,"FGFR3"
"positive regulation of nucleic acid-templated transcription (GO:1903508)","1/511",0.2280836885408,0.239963047318967,0,0,4.24400871459695,6.27282593965452,"IRF6"
"positive regulation of intracellular signal transduction (GO:1902533)","1/546",0.241838052205256,0.251810755388978,0,0,3.96432212028542,5.62730364460606,"FGFR3"
"negative regulation of cellular process (GO:0048523)","1/566",0.249598274798821,0.25723903831307,0,0,3.82005899705015,5.301869639867,"IRF6"
"positive regulation of cellular process (GO:0048522)","1/625",0.272076221002189,0.277572710315364,0,0,3.44836182336182,4.48863957511315,"FGFR3"
"regulation of transcription by RNA polymerase II (GO:0006357)","2/2206",0.303958566301509,0.306998151964524,0,0,2.01746823956443,2.40253005942962,"IRF6;BARX2"
"regulation of transcription, DNA-templated (GO:0006355)","2/2244",0.311365260602848,0.311365260602848,0,0,1.97903657448707,2.30911728354435,"IRF6;BARX2"
