"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"RHO GTPase Effectors R-HSA-195258","2/269",0.00755286361321181,0.0153234216349375,0,0,18.4672284644195,90.227711168045,"KIF2C;SPC25"
"Cell Cycle Checkpoints R-HSA-69620","2/271",0.00766171081746874,0.0153234216349375,0,0,18.3280669144981,89.2855440926968,"KIF2C;SPC25"
"Interconversion Of Nucleotide Di- And Triphosphates R-HSA-499943","1/28",0.0139151155631478,0.0251107527869927,0,0,82.1522633744856,351.182817850539,"TYMS"
"G1/S-Specific Transcription R-HSA-69205","1/29",0.0144088467211374,0.0251107527869927,0,0,79.2142857142857,335.861672292423,"TYMS"
"M Phase R-HSA-68886","2/380",0.0146479391257457,0.0251107527869927,0,0,12.9708994708995,54.7820183631357,"KIF2C;SPC25"
"Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279","1/53",0.0261918594705428,0.0428594064063427,0,0,42.6025641025641,155.171601418471,"HJURP"
"Hemostasis R-HSA-109582","2/576",0.0319675084808715,0.0500361002309293,0,0,8.45644599303136,29.1158416604915,"KIF18B;KIF2C"
"Membrane Trafficking R-HSA-199991","2/599",0.0343619704365591,0.0515429556548386,0,0,8.12102177554439,27.3743794799143,"KIF18B;KIF2C"
"Vesicle-mediated Transport R-HSA-5653656","2/637",0.0384713803052642,0.054344430364456,0,0,7.62007874015748,24.8250025259642,"KIF18B;KIF2C"
"Signaling By Rho GTPases R-HSA-194315","2/644",0.0392487552632182,0.054344430364456,0,0,7.53426791277259,24.3947204783581,"KIF2C;SPC25"
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542","2/660",0.0410489434193817,0.0547319245591756,0,0,7.34498480243161,23.4524643631972,"KIF2C;SPC25"
"Metabolism Of Nucleotides R-HSA-15869","1/95",0.0465074540299385,0.0597952980384924,0,0,23.5177304964539,72.1557526145054,"TYMS"
"MHC Class II Antigen Presentation R-HSA-2132295","1/104",0.0508108479280287,0.0630755353589322,0,0,21.453074433657,63.9225546658949,"KIF2C"
"Chromosome Maintenance R-HSA-73886","1/118",0.057470280137792,0.0689643361653504,0,0,18.8727445394112,53.9097556963256,"HJURP"
"G1/S Transition R-HSA-69206","1/129",0.0626731600524218,0.0727817342544253,0,0,17.2413194444444,47.7553857740171,"TYMS"
"Mitotic G1 Phase And G1/S Transition R-HSA-453279","1/147",0.07113123037086,0.0800226341672175,0,0,15.1019786910198,39.9179849057259,"TYMS"
"Adaptive Immune System R-HSA-1280218","1/733",0.311658193411633,0.339990756449054,0,0,2.92319368548877,3.40800017144573,"KIF2C"
"Signal Transduction R-HSA-162582","2/2465",0.35434073331082,0.375184305858516,0,0,1.77902963865205,1.84573667712098,"KIF2C;SPC25"
"Immune System R-HSA-168256","1/1943",0.640207776918228,0.658499427687321,0,0,1.03261242705115,0.460506423506947,"KIF2C"
"Metabolism R-HSA-1430728","1/2049",0.660784294767674,0.660784294767674,0,0,0.973415798611111,0.403313249740159,"TYMS"
